Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-02,RIVM_report_20200502,0-4,Totaal,1,73.0
2020-05-02,RIVM_report_20200502,5-9,Totaal,1,14.0
2020-05-02,RIVM_report_20200502,10-14,Totaal,1,50.0
2020-05-02,RIVM_report_20200502,15-19,Totaal,7,376.0
2020-05-02,RIVM_report_20200502,20-24,Totaal,23,1594.0
2020-05-02,RIVM_report_20200502,25-29,Totaal,22,1968.0
2020-05-02,RIVM_report_20200502,30-34,Totaal,24,1854.0
2020-05-02,RIVM_report_20200502,35-39,Totaal,28,1625.0
2020-05-02,RIVM_report_20200502,40-44,Totaal,21,1845.0
2020-05-02,RIVM_report_20200502,45-49,Totaal,30,2712.0
2020-05-02,RIVM_report_20200502,50-54,Totaal,38,3525.0
2020-05-02,RIVM_report_20200502,55-59,Totaal,35,3881.0
2020-05-02,RIVM_report_20200502,60-64,Totaal,37,3205.0
2020-05-02,RIVM_report_20200502,65-69,Totaal,9,2138.0
2020-05-02,RIVM_report_20200502,70-74,Totaal,20,2693.0
2020-05-02,RIVM_report_20200502,75-79,Totaal,20,3074.0
2020-05-02,RIVM_report_20200502,80-84,Totaal,45,3435.0
2020-05-02,RIVM_report_20200502,85-89,Totaal,50,3427.0
2020-05-02,RIVM_report_20200502,90-94,Totaal,23,2058.0
2020-05-02,RIVM_report_20200502,95+,Totaal,12,680.0
2020-05-02,RIVM_report_20200502,Niet vermeld,Totaal,-2,9.0
2020-05-02,RIVM_report_20200502,0-4,Ziekenhuisopname,1,43.0
2020-05-02,RIVM_report_20200502,5-9,Ziekenhuisopname,0,2.0
2020-05-02,RIVM_report_20200502,10-14,Ziekenhuisopname,0,7.0
2020-05-02,RIVM_report_20200502,15-19,Ziekenhuisopname,0,26.0
2020-05-02,RIVM_report_20200502,20-24,Ziekenhuisopname,0,51.0
2020-05-02,RIVM_report_20200502,25-29,Ziekenhuisopname,0,99.0
2020-05-02,RIVM_report_20200502,30-34,Ziekenhuisopname,0,142.0
2020-05-02,RIVM_report_20200502,35-39,Ziekenhuisopname,3,180.0
2020-05-02,RIVM_report_20200502,40-44,Ziekenhuisopname,0,263.0
2020-05-02,RIVM_report_20200502,45-49,Ziekenhuisopname,6,531.0
2020-05-02,RIVM_report_20200502,50-54,Ziekenhuisopname,8,785.0
2020-05-02,RIVM_report_20200502,55-59,Ziekenhuisopname,11,1054.0
2020-05-02,RIVM_report_20200502,60-64,Ziekenhuisopname,9,1199.0
2020-05-02,RIVM_report_20200502,65-69,Ziekenhuisopname,8,1272.0
2020-05-02,RIVM_report_20200502,70-74,Ziekenhuisopname,11,1601.0
2020-05-02,RIVM_report_20200502,75-79,Ziekenhuisopname,9,1538.0
2020-05-02,RIVM_report_20200502,80-84,Ziekenhuisopname,15,1153.0
2020-05-02,RIVM_report_20200502,85-89,Ziekenhuisopname,14,745.0
2020-05-02,RIVM_report_20200502,90-94,Ziekenhuisopname,1,221.0
2020-05-02,RIVM_report_20200502,95+,Ziekenhuisopname,1,38.0
2020-05-02,RIVM_report_20200502,Niet vermeld,Ziekenhuisopname,0,1.0
2020-05-02,RIVM_report_20200502,0-4,Overleden,0,0.0
2020-05-02,RIVM_report_20200502,5-9,Overleden,0,0.0
2020-05-02,RIVM_report_20200502,10-14,Overleden,0,0.0
2020-05-02,RIVM_report_20200502,15-19,Overleden,0,1.0
2020-05-02,RIVM_report_20200502,20-24,Overleden,0,0.0
2020-05-02,RIVM_report_20200502,25-29,Overleden,0,3.0
2020-05-02,RIVM_report_20200502,30-34,Overleden,0,3.0
2020-05-02,RIVM_report_20200502,35-39,Overleden,0,6.0
2020-05-02,RIVM_report_20200502,40-44,Overleden,0,5.0
2020-05-02,RIVM_report_20200502,45-49,Overleden,0,17.0
2020-05-02,RIVM_report_20200502,50-54,Overleden,0,36.0
2020-05-02,RIVM_report_20200502,55-59,Overleden,1,81.0
2020-05-02,RIVM_report_20200502,60-64,Overleden,1,140.0
2020-05-02,RIVM_report_20200502,65-69,Overleden,6,286.0
2020-05-02,RIVM_report_20200502,70-74,Overleden,4,526.0
2020-05-02,RIVM_report_20200502,75-79,Overleden,14,873.0
2020-05-02,RIVM_report_20200502,80-84,Overleden,17,1064.0
2020-05-02,RIVM_report_20200502,85-89,Overleden,31,1093.0
2020-05-02,RIVM_report_20200502,90-94,Overleden,15,623.0
2020-05-02,RIVM_report_20200502,95+,Overleden,5,229.0
2020-05-02,RIVM_report_20200502,Niet vermeld,Overleden,0,1.0
