Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-09-08,RIVM_report_20200908,0-4,Totaal,,240.0
2020-09-08,RIVM_report_20200908,5-9,Totaal,,307.0
2020-09-08,RIVM_report_20200908,10-14,Totaal,,761.0
2020-09-08,RIVM_report_20200908,15-19,Totaal,,3271.0
2020-09-08,RIVM_report_20200908,20-24,Totaal,,7018.0
2020-09-08,RIVM_report_20200908,25-29,Totaal,,6330.0
2020-09-08,RIVM_report_20200908,30-34,Totaal,,5167.0
2020-09-08,RIVM_report_20200908,35-39,Totaal,,4214.0
2020-09-08,RIVM_report_20200908,40-44,Totaal,,4123.0
2020-09-08,RIVM_report_20200908,45-49,Totaal,,5273.0
2020-09-08,RIVM_report_20200908,50-54,Totaal,,6417.0
2020-09-08,RIVM_report_20200908,55-59,Totaal,,6367.0
2020-09-08,RIVM_report_20200908,60-64,Totaal,,5018.0
2020-09-08,RIVM_report_20200908,65-69,Totaal,,3094.0
2020-09-08,RIVM_report_20200908,70-74,Totaal,,3454.0
2020-09-08,RIVM_report_20200908,75-79,Totaal,,3730.0
2020-09-08,RIVM_report_20200908,80-84,Totaal,,4174.0
2020-09-08,RIVM_report_20200908,85-89,Totaal,,4195.0
2020-09-08,RIVM_report_20200908,90-94,Totaal,,2552.0
2020-09-08,RIVM_report_20200908,95+,Totaal,,837.0
2020-09-08,RIVM_report_20200908,Niet vermeld,Totaal,,6.0
2020-09-08,RIVM_report_20200908,0-4,Ziekenhuisopname,,58.0
2020-09-08,RIVM_report_20200908,5-9,Ziekenhuisopname,,3.0
2020-09-08,RIVM_report_20200908,10-14,Ziekenhuisopname,,8.0
2020-09-08,RIVM_report_20200908,15-19,Ziekenhuisopname,,34.0
2020-09-08,RIVM_report_20200908,20-24,Ziekenhuisopname,,67.0
2020-09-08,RIVM_report_20200908,25-29,Ziekenhuisopname,,123.0
2020-09-08,RIVM_report_20200908,30-34,Ziekenhuisopname,,175.0
2020-09-08,RIVM_report_20200908,35-39,Ziekenhuisopname,,216.0
2020-09-08,RIVM_report_20200908,40-44,Ziekenhuisopname,,303.0
2020-09-08,RIVM_report_20200908,45-49,Ziekenhuisopname,,613.0
2020-09-08,RIVM_report_20200908,50-54,Ziekenhuisopname,,893.0
2020-09-08,RIVM_report_20200908,55-59,Ziekenhuisopname,,1190.0
2020-09-08,RIVM_report_20200908,60-64,Ziekenhuisopname,,1356.0
2020-09-08,RIVM_report_20200908,65-69,Ziekenhuisopname,,1389.0
2020-09-08,RIVM_report_20200908,70-74,Ziekenhuisopname,,1741.0
2020-09-08,RIVM_report_20200908,75-79,Ziekenhuisopname,,1660.0
2020-09-08,RIVM_report_20200908,80-84,Ziekenhuisopname,,1274.0
2020-09-08,RIVM_report_20200908,85-89,Ziekenhuisopname,,816.0
2020-09-08,RIVM_report_20200908,90-94,Ziekenhuisopname,,260.0
2020-09-08,RIVM_report_20200908,95+,Ziekenhuisopname,,46.0
2020-09-08,RIVM_report_20200908,Niet vermeld,Ziekenhuisopname,,0.0
2020-09-08,RIVM_report_20200908,0-4,Overleden,,0.0
2020-09-08,RIVM_report_20200908,5-9,Overleden,,0.0
2020-09-08,RIVM_report_20200908,10-14,Overleden,,0.0
2020-09-08,RIVM_report_20200908,15-19,Overleden,,1.0
2020-09-08,RIVM_report_20200908,20-24,Overleden,,0.0
2020-09-08,RIVM_report_20200908,25-29,Overleden,,3.0
2020-09-08,RIVM_report_20200908,30-34,Overleden,,4.0
2020-09-08,RIVM_report_20200908,35-39,Overleden,,7.0
2020-09-08,RIVM_report_20200908,40-44,Overleden,,7.0
2020-09-08,RIVM_report_20200908,45-49,Overleden,,24.0
2020-09-08,RIVM_report_20200908,50-54,Overleden,,50.0
2020-09-08,RIVM_report_20200908,55-59,Overleden,,100.0
2020-09-08,RIVM_report_20200908,60-64,Overleden,,166.0
2020-09-08,RIVM_report_20200908,65-69,Overleden,,344.0
2020-09-08,RIVM_report_20200908,70-74,Overleden,,639.0
2020-09-08,RIVM_report_20200908,75-79,Overleden,,1020.0
2020-09-08,RIVM_report_20200908,80-84,Overleden,,1295.0
2020-09-08,RIVM_report_20200908,85-89,Overleden,,1408.0
2020-09-08,RIVM_report_20200908,90-94,Overleden,,862.0
2020-09-08,RIVM_report_20200908,95+,Overleden,,314.0
2020-09-08,RIVM_report_20200908,Niet vermeld,Overleden,,0.0
