Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-09-22,RIVM_report_20200922,0-4,Totaal,,291.0
2020-09-22,RIVM_report_20200922,5-9,Totaal,,486.0
2020-09-22,RIVM_report_20200922,10-14,Totaal,,1555.0
2020-09-22,RIVM_report_20200922,15-19,Totaal,,5454.0
2020-09-22,RIVM_report_20200922,20-24,Totaal,,10736.0
2020-09-22,RIVM_report_20200922,25-29,Totaal,,8810.0
2020-09-22,RIVM_report_20200922,30-34,Totaal,,7026.0
2020-09-22,RIVM_report_20200922,35-39,Totaal,,5772.0
2020-09-22,RIVM_report_20200922,40-44,Totaal,,5586.0
2020-09-22,RIVM_report_20200922,45-49,Totaal,,6854.0
2020-09-22,RIVM_report_20200922,50-54,Totaal,,8020.0
2020-09-22,RIVM_report_20200922,55-59,Totaal,,7809.0
2020-09-22,RIVM_report_20200922,60-64,Totaal,,5953.0
2020-09-22,RIVM_report_20200922,65-69,Totaal,,3657.0
2020-09-22,RIVM_report_20200922,70-74,Totaal,,3865.0
2020-09-22,RIVM_report_20200922,75-79,Totaal,,4008.0
2020-09-22,RIVM_report_20200922,80-84,Totaal,,4409.0
2020-09-22,RIVM_report_20200922,85-89,Totaal,,4392.0
2020-09-22,RIVM_report_20200922,90-94,Totaal,,2675.0
2020-09-22,RIVM_report_20200922,95+,Totaal,,875.0
2020-09-22,RIVM_report_20200922,Niet vermeld,Totaal,,7.0
2020-09-22,RIVM_report_20200922,0-4,Ziekenhuisopname,,62.0
2020-09-22,RIVM_report_20200922,5-9,Ziekenhuisopname,,4.0
2020-09-22,RIVM_report_20200922,10-14,Ziekenhuisopname,,8.0
2020-09-22,RIVM_report_20200922,15-19,Ziekenhuisopname,,37.0
2020-09-22,RIVM_report_20200922,20-24,Ziekenhuisopname,,71.0
2020-09-22,RIVM_report_20200922,25-29,Ziekenhuisopname,,129.0
2020-09-22,RIVM_report_20200922,30-34,Ziekenhuisopname,,185.0
2020-09-22,RIVM_report_20200922,35-39,Ziekenhuisopname,,225.0
2020-09-22,RIVM_report_20200922,40-44,Ziekenhuisopname,,316.0
2020-09-22,RIVM_report_20200922,45-49,Ziekenhuisopname,,630.0
2020-09-22,RIVM_report_20200922,50-54,Ziekenhuisopname,,907.0
2020-09-22,RIVM_report_20200922,55-59,Ziekenhuisopname,,1215.0
2020-09-22,RIVM_report_20200922,60-64,Ziekenhuisopname,,1378.0
2020-09-22,RIVM_report_20200922,65-69,Ziekenhuisopname,,1413.0
2020-09-22,RIVM_report_20200922,70-74,Ziekenhuisopname,,1769.0
2020-09-22,RIVM_report_20200922,75-79,Ziekenhuisopname,,1683.0
2020-09-22,RIVM_report_20200922,80-84,Ziekenhuisopname,,1296.0
2020-09-22,RIVM_report_20200922,85-89,Ziekenhuisopname,,826.0
2020-09-22,RIVM_report_20200922,90-94,Ziekenhuisopname,,263.0
2020-09-22,RIVM_report_20200922,95+,Ziekenhuisopname,,50.0
2020-09-22,RIVM_report_20200922,Niet vermeld,Ziekenhuisopname,,0.0
2020-09-22,RIVM_report_20200922,0-4,Overleden,,0.0
2020-09-22,RIVM_report_20200922,5-9,Overleden,,0.0
2020-09-22,RIVM_report_20200922,10-14,Overleden,,0.0
2020-09-22,RIVM_report_20200922,15-19,Overleden,,1.0
2020-09-22,RIVM_report_20200922,20-24,Overleden,,0.0
2020-09-22,RIVM_report_20200922,25-29,Overleden,,3.0
2020-09-22,RIVM_report_20200922,30-34,Overleden,,4.0
2020-09-22,RIVM_report_20200922,35-39,Overleden,,7.0
2020-09-22,RIVM_report_20200922,40-44,Overleden,,7.0
2020-09-22,RIVM_report_20200922,45-49,Overleden,,25.0
2020-09-22,RIVM_report_20200922,50-54,Overleden,,50.0
2020-09-22,RIVM_report_20200922,55-59,Overleden,,100.0
2020-09-22,RIVM_report_20200922,60-64,Overleden,,167.0
2020-09-22,RIVM_report_20200922,65-69,Overleden,,345.0
2020-09-22,RIVM_report_20200922,70-74,Overleden,,644.0
2020-09-22,RIVM_report_20200922,75-79,Overleden,,1028.0
2020-09-22,RIVM_report_20200922,80-84,Overleden,,1305.0
2020-09-22,RIVM_report_20200922,85-89,Overleden,,1418.0
2020-09-22,RIVM_report_20200922,90-94,Overleden,,872.0
2020-09-22,RIVM_report_20200922,95+,Overleden,,315.0
2020-09-22,RIVM_report_20200922,Niet vermeld,Overleden,,0.0
