Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-15,RIVM_report_20200415,0-4,Totaal,2,62.0
2020-04-15,RIVM_report_20200415,5-9,Totaal,0,10.0
2020-04-15,RIVM_report_20200415,10-14,Totaal,0,41.0
2020-04-15,RIVM_report_20200415,15-19,Totaal,5,193.0
2020-04-15,RIVM_report_20200415,20-24,Totaal,45,905.0
2020-04-15,RIVM_report_20200415,25-29,Totaal,44,1252.0
2020-04-15,RIVM_report_20200415,30-34,Totaal,35,1242.0
2020-04-15,RIVM_report_20200415,35-39,Totaal,30,1067.0
2020-04-15,RIVM_report_20200415,40-44,Totaal,42,1241.0
2020-04-15,RIVM_report_20200415,45-49,Totaal,57,1808.0
2020-04-15,RIVM_report_20200415,50-54,Totaal,71,2379.0
2020-04-15,RIVM_report_20200415,55-59,Totaal,76,2649.0
2020-04-15,RIVM_report_20200415,60-64,Totaal,58,2252.0
2020-04-15,RIVM_report_20200415,65-69,Totaal,28,1760.0
2020-04-15,RIVM_report_20200415,70-74,Totaal,35,2260.0
2020-04-15,RIVM_report_20200415,75-79,Totaal,48,2458.0
2020-04-15,RIVM_report_20200415,80-84,Totaal,57,2509.0
2020-04-15,RIVM_report_20200415,85-89,Totaal,63,2327.0
2020-04-15,RIVM_report_20200415,90-94,Totaal,31,1316.0
2020-04-15,RIVM_report_20200415,95+,Totaal,7,403.0
2020-04-15,RIVM_report_20200415,Niet vermeld,Totaal,0,19.0
2020-04-15,RIVM_report_20200415,0-4,Ziekenhuisopname,0,36.0
2020-04-15,RIVM_report_20200415,5-9,Ziekenhuisopname,0,2.0
2020-04-15,RIVM_report_20200415,10-14,Ziekenhuisopname,0,6.0
2020-04-15,RIVM_report_20200415,15-19,Ziekenhuisopname,1,21.0
2020-04-15,RIVM_report_20200415,20-24,Ziekenhuisopname,0,38.0
2020-04-15,RIVM_report_20200415,25-29,Ziekenhuisopname,3,84.0
2020-04-15,RIVM_report_20200415,30-34,Ziekenhuisopname,0,101.0
2020-04-15,RIVM_report_20200415,35-39,Ziekenhuisopname,5,143.0
2020-04-15,RIVM_report_20200415,40-44,Ziekenhuisopname,8,216.0
2020-04-15,RIVM_report_20200415,45-49,Ziekenhuisopname,13,422.0
2020-04-15,RIVM_report_20200415,50-54,Ziekenhuisopname,14,636.0
2020-04-15,RIVM_report_20200415,55-59,Ziekenhuisopname,24,851.0
2020-04-15,RIVM_report_20200415,60-64,Ziekenhuisopname,19,992.0
2020-04-15,RIVM_report_20200415,65-69,Ziekenhuisopname,21,1077.0
2020-04-15,RIVM_report_20200415,70-74,Ziekenhuisopname,24,1383.0
2020-04-15,RIVM_report_20200415,75-79,Ziekenhuisopname,27,1327.0
2020-04-15,RIVM_report_20200415,80-84,Ziekenhuisopname,18,985.0
2020-04-15,RIVM_report_20200415,85-89,Ziekenhuisopname,9,607.0
2020-04-15,RIVM_report_20200415,90-94,Ziekenhuisopname,3,173.0
2020-04-15,RIVM_report_20200415,95+,Ziekenhuisopname,-1,26.0
2020-04-15,RIVM_report_20200415,Niet vermeld,Ziekenhuisopname,0,1.0
2020-04-15,RIVM_report_20200415,0-4,Overleden,0,0.0
2020-04-15,RIVM_report_20200415,5-9,Overleden,0,0.0
2020-04-15,RIVM_report_20200415,10-14,Overleden,0,0.0
2020-04-15,RIVM_report_20200415,15-19,Overleden,0,0.0
2020-04-15,RIVM_report_20200415,20-24,Overleden,0,0.0
2020-04-15,RIVM_report_20200415,25-29,Overleden,0,3.0
2020-04-15,RIVM_report_20200415,30-34,Overleden,0,2.0
2020-04-15,RIVM_report_20200415,35-39,Overleden,0,3.0
2020-04-15,RIVM_report_20200415,40-44,Overleden,0,3.0
2020-04-15,RIVM_report_20200415,45-49,Overleden,1,8.0
2020-04-15,RIVM_report_20200415,50-54,Overleden,1,28.0
2020-04-15,RIVM_report_20200415,55-59,Overleden,7,52.0
2020-04-15,RIVM_report_20200415,60-64,Overleden,6,92.0
2020-04-15,RIVM_report_20200415,65-69,Overleden,8,196.0
2020-04-15,RIVM_report_20200415,70-74,Overleden,23,346.0
2020-04-15,RIVM_report_20200415,75-79,Overleden,37,598.0
2020-04-15,RIVM_report_20200415,80-84,Overleden,36,697.0
2020-04-15,RIVM_report_20200415,85-89,Overleden,39,669.0
2020-04-15,RIVM_report_20200415,90-94,Overleden,23,335.0
2020-04-15,RIVM_report_20200415,95+,Overleden,8,101.0
2020-04-15,RIVM_report_20200415,Niet vermeld,Overleden,0,1.0
