Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-09-01,RIVM_report_20200901,0-4,Totaal,,222.0
2020-09-01,RIVM_report_20200901,5-9,Totaal,,266.0
2020-09-01,RIVM_report_20200901,10-14,Totaal,,625.0
2020-09-01,RIVM_report_20200901,15-19,Totaal,,2695.0
2020-09-01,RIVM_report_20200901,20-24,Totaal,,5923.0
2020-09-01,RIVM_report_20200901,25-29,Totaal,,5608.0
2020-09-01,RIVM_report_20200901,30-34,Totaal,,4681.0
2020-09-01,RIVM_report_20200901,35-39,Totaal,,3831.0
2020-09-01,RIVM_report_20200901,40-44,Totaal,,3798.0
2020-09-01,RIVM_report_20200901,45-49,Totaal,,4909.0
2020-09-01,RIVM_report_20200901,50-54,Totaal,,6028.0
2020-09-01,RIVM_report_20200901,55-59,Totaal,,6073.0
2020-09-01,RIVM_report_20200901,60-64,Totaal,,4823.0
2020-09-01,RIVM_report_20200901,65-69,Totaal,,2967.0
2020-09-01,RIVM_report_20200901,70-74,Totaal,,3371.0
2020-09-01,RIVM_report_20200901,75-79,Totaal,,3671.0
2020-09-01,RIVM_report_20200901,80-84,Totaal,,4119.0
2020-09-01,RIVM_report_20200901,85-89,Totaal,,4150.0
2020-09-01,RIVM_report_20200901,90-94,Totaal,,2534.0
2020-09-01,RIVM_report_20200901,95+,Totaal,,830.0
2020-09-01,RIVM_report_20200901,Niet vermeld,Totaal,,5.0
2020-09-01,RIVM_report_20200901,0-4,Ziekenhuisopname,,57.0
2020-09-01,RIVM_report_20200901,5-9,Ziekenhuisopname,,3.0
2020-09-01,RIVM_report_20200901,10-14,Ziekenhuisopname,,8.0
2020-09-01,RIVM_report_20200901,15-19,Ziekenhuisopname,,34.0
2020-09-01,RIVM_report_20200901,20-24,Ziekenhuisopname,,65.0
2020-09-01,RIVM_report_20200901,25-29,Ziekenhuisopname,,123.0
2020-09-01,RIVM_report_20200901,30-34,Ziekenhuisopname,,174.0
2020-09-01,RIVM_report_20200901,35-39,Ziekenhuisopname,,213.0
2020-09-01,RIVM_report_20200901,40-44,Ziekenhuisopname,,301.0
2020-09-01,RIVM_report_20200901,45-49,Ziekenhuisopname,,613.0
2020-09-01,RIVM_report_20200901,50-54,Ziekenhuisopname,,888.0
2020-09-01,RIVM_report_20200901,55-59,Ziekenhuisopname,,1187.0
2020-09-01,RIVM_report_20200901,60-64,Ziekenhuisopname,,1353.0
2020-09-01,RIVM_report_20200901,65-69,Ziekenhuisopname,,1386.0
2020-09-01,RIVM_report_20200901,70-74,Ziekenhuisopname,,1735.0
2020-09-01,RIVM_report_20200901,75-79,Ziekenhuisopname,,1653.0
2020-09-01,RIVM_report_20200901,80-84,Ziekenhuisopname,,1269.0
2020-09-01,RIVM_report_20200901,85-89,Ziekenhuisopname,,815.0
2020-09-01,RIVM_report_20200901,90-94,Ziekenhuisopname,,259.0
2020-09-01,RIVM_report_20200901,95+,Ziekenhuisopname,,46.0
2020-09-01,RIVM_report_20200901,Niet vermeld,Ziekenhuisopname,,0.0
2020-09-01,RIVM_report_20200901,0-4,Overleden,,0.0
2020-09-01,RIVM_report_20200901,5-9,Overleden,,0.0
2020-09-01,RIVM_report_20200901,10-14,Overleden,,0.0
2020-09-01,RIVM_report_20200901,15-19,Overleden,,1.0
2020-09-01,RIVM_report_20200901,20-24,Overleden,,0.0
2020-09-01,RIVM_report_20200901,25-29,Overleden,,3.0
2020-09-01,RIVM_report_20200901,30-34,Overleden,,4.0
2020-09-01,RIVM_report_20200901,35-39,Overleden,,7.0
2020-09-01,RIVM_report_20200901,40-44,Overleden,,7.0
2020-09-01,RIVM_report_20200901,45-49,Overleden,,24.0
2020-09-01,RIVM_report_20200901,50-54,Overleden,,49.0
2020-09-01,RIVM_report_20200901,55-59,Overleden,,100.0
2020-09-01,RIVM_report_20200901,60-64,Overleden,,165.0
2020-09-01,RIVM_report_20200901,65-69,Overleden,,343.0
2020-09-01,RIVM_report_20200901,70-74,Overleden,,637.0
2020-09-01,RIVM_report_20200901,75-79,Overleden,,1021.0
2020-09-01,RIVM_report_20200901,80-84,Overleden,,1290.0
2020-09-01,RIVM_report_20200901,85-89,Overleden,,1404.0
2020-09-01,RIVM_report_20200901,90-94,Overleden,,861.0
2020-09-01,RIVM_report_20200901,95+,Overleden,,314.0
2020-09-01,RIVM_report_20200901,Niet vermeld,Overleden,,0.0
