Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-19,RIVM_report_20200619,0-4,Totaal,1,132.0
2020-06-19,RIVM_report_20200619,5-9,Totaal,4,88.0
2020-06-19,RIVM_report_20200619,10-14,Totaal,0,179.0
2020-06-19,RIVM_report_20200619,15-19,Totaal,6,664.0
2020-06-19,RIVM_report_20200619,20-24,Totaal,12,2262.0
2020-06-19,RIVM_report_20200619,25-29,Totaal,4,2727.0
2020-06-19,RIVM_report_20200619,30-34,Totaal,11,2513.0
2020-06-19,RIVM_report_20200619,35-39,Totaal,10,2169.0
2020-06-19,RIVM_report_20200619,40-44,Totaal,3,2406.0
2020-06-19,RIVM_report_20200619,45-49,Totaal,12,3409.0
2020-06-19,RIVM_report_20200619,50-54,Totaal,14,4334.0
2020-06-19,RIVM_report_20200619,55-59,Totaal,6,4708.0
2020-06-19,RIVM_report_20200619,60-64,Totaal,9,3834.0
2020-06-19,RIVM_report_20200619,65-69,Totaal,4,2439.0
2020-06-19,RIVM_report_20200619,70-74,Totaal,3,2987.0
2020-06-19,RIVM_report_20200619,75-79,Totaal,3,3415.0
2020-06-19,RIVM_report_20200619,80-84,Totaal,2,3898.0
2020-06-19,RIVM_report_20200619,85-89,Totaal,1,4015.0
2020-06-19,RIVM_report_20200619,90-94,Totaal,2,2443.0
2020-06-19,RIVM_report_20200619,95+,Totaal,0,800.0
2020-06-19,RIVM_report_20200619,Niet vermeld,Totaal,0,4.0
2020-06-19,RIVM_report_20200619,0-4,Ziekenhuisopname,0,48.0
2020-06-19,RIVM_report_20200619,5-9,Ziekenhuisopname,0,2.0
2020-06-19,RIVM_report_20200619,10-14,Ziekenhuisopname,0,9.0
2020-06-19,RIVM_report_20200619,15-19,Ziekenhuisopname,0,30.0
2020-06-19,RIVM_report_20200619,20-24,Ziekenhuisopname,0,62.0
2020-06-19,RIVM_report_20200619,25-29,Ziekenhuisopname,0,113.0
2020-06-19,RIVM_report_20200619,30-34,Ziekenhuisopname,1,158.0
2020-06-19,RIVM_report_20200619,35-39,Ziekenhuisopname,0,196.0
2020-06-19,RIVM_report_20200619,40-44,Ziekenhuisopname,0,284.0
2020-06-19,RIVM_report_20200619,45-49,Ziekenhuisopname,2,592.0
2020-06-19,RIVM_report_20200619,50-54,Ziekenhuisopname,2,862.0
2020-06-19,RIVM_report_20200619,55-59,Ziekenhuisopname,0,1153.0
2020-06-19,RIVM_report_20200619,60-64,Ziekenhuisopname,1,1302.0
2020-06-19,RIVM_report_20200619,65-69,Ziekenhuisopname,2,1354.0
2020-06-19,RIVM_report_20200619,70-74,Ziekenhuisopname,1,1701.0
2020-06-19,RIVM_report_20200619,75-79,Ziekenhuisopname,0,1636.0
2020-06-19,RIVM_report_20200619,80-84,Ziekenhuisopname,1,1242.0
2020-06-19,RIVM_report_20200619,85-89,Ziekenhuisopname,0,805.0
2020-06-19,RIVM_report_20200619,90-94,Ziekenhuisopname,1,253.0
2020-06-19,RIVM_report_20200619,95+,Ziekenhuisopname,0,44.0
2020-06-19,RIVM_report_20200619,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-19,RIVM_report_20200619,0-4,Overleden,0,0.0
2020-06-19,RIVM_report_20200619,5-9,Overleden,0,0.0
2020-06-19,RIVM_report_20200619,10-14,Overleden,0,0.0
2020-06-19,RIVM_report_20200619,15-19,Overleden,0,1.0
2020-06-19,RIVM_report_20200619,20-24,Overleden,0,0.0
2020-06-19,RIVM_report_20200619,25-29,Overleden,0,3.0
2020-06-19,RIVM_report_20200619,30-34,Overleden,0,4.0
2020-06-19,RIVM_report_20200619,35-39,Overleden,0,7.0
2020-06-19,RIVM_report_20200619,40-44,Overleden,0,6.0
2020-06-19,RIVM_report_20200619,45-49,Overleden,0,23.0
2020-06-19,RIVM_report_20200619,50-54,Overleden,0,47.0
2020-06-19,RIVM_report_20200619,55-59,Overleden,0,99.0
2020-06-19,RIVM_report_20200619,60-64,Overleden,0,164.0
2020-06-19,RIVM_report_20200619,65-69,Overleden,1,333.0
2020-06-19,RIVM_report_20200619,70-74,Overleden,0,626.0
2020-06-19,RIVM_report_20200619,75-79,Overleden,0,1002.0
2020-06-19,RIVM_report_20200619,80-84,Overleden,1,1263.0
2020-06-19,RIVM_report_20200619,85-89,Overleden,0,1373.0
2020-06-19,RIVM_report_20200619,90-94,Overleden,1,826.0
2020-06-19,RIVM_report_20200619,95+,Overleden,0,304.0
2020-06-19,RIVM_report_20200619,Niet vermeld,Overleden,0,0.0
