Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-05,RIVM_report_20200505,0-4,Totaal,0,73.0
2020-05-05,RIVM_report_20200505,5-9,Totaal,0,15.0
2020-05-05,RIVM_report_20200505,10-14,Totaal,0,51.0
2020-05-05,RIVM_report_20200505,15-19,Totaal,6,400.0
2020-05-05,RIVM_report_20200505,20-24,Totaal,18,1643.0
2020-05-05,RIVM_report_20200505,25-29,Totaal,17,2016.0
2020-05-05,RIVM_report_20200505,30-34,Totaal,15,1893.0
2020-05-05,RIVM_report_20200505,35-39,Totaal,21,1666.0
2020-05-05,RIVM_report_20200505,40-44,Totaal,16,1888.0
2020-05-05,RIVM_report_20200505,45-49,Totaal,27,2782.0
2020-05-05,RIVM_report_20200505,50-54,Totaal,24,3594.0
2020-05-05,RIVM_report_20200505,55-59,Totaal,27,3960.0
2020-05-05,RIVM_report_20200505,60-64,Totaal,19,3253.0
2020-05-05,RIVM_report_20200505,65-69,Totaal,7,2174.0
2020-05-05,RIVM_report_20200505,70-74,Totaal,10,2719.0
2020-05-05,RIVM_report_20200505,75-79,Totaal,12,3112.0
2020-05-05,RIVM_report_20200505,80-84,Totaal,24,3499.0
2020-05-05,RIVM_report_20200505,85-89,Totaal,46,3524.0
2020-05-05,RIVM_report_20200505,90-94,Totaal,22,2121.0
2020-05-05,RIVM_report_20200505,95+,Totaal,6,696.0
2020-05-05,RIVM_report_20200505,Niet vermeld,Totaal,0,8.0
2020-05-05,RIVM_report_20200505,0-4,Ziekenhuisopname,0,43.0
2020-05-05,RIVM_report_20200505,5-9,Ziekenhuisopname,0,2.0
2020-05-05,RIVM_report_20200505,10-14,Ziekenhuisopname,0,7.0
2020-05-05,RIVM_report_20200505,15-19,Ziekenhuisopname,0,27.0
2020-05-05,RIVM_report_20200505,20-24,Ziekenhuisopname,1,52.0
2020-05-05,RIVM_report_20200505,25-29,Ziekenhuisopname,2,101.0
2020-05-05,RIVM_report_20200505,30-34,Ziekenhuisopname,1,145.0
2020-05-05,RIVM_report_20200505,35-39,Ziekenhuisopname,3,184.0
2020-05-05,RIVM_report_20200505,40-44,Ziekenhuisopname,0,264.0
2020-05-05,RIVM_report_20200505,45-49,Ziekenhuisopname,1,536.0
2020-05-05,RIVM_report_20200505,50-54,Ziekenhuisopname,8,802.0
2020-05-05,RIVM_report_20200505,55-59,Ziekenhuisopname,11,1071.0
2020-05-05,RIVM_report_20200505,60-64,Ziekenhuisopname,12,1223.0
2020-05-05,RIVM_report_20200505,65-69,Ziekenhuisopname,5,1290.0
2020-05-05,RIVM_report_20200505,70-74,Ziekenhuisopname,13,1625.0
2020-05-05,RIVM_report_20200505,75-79,Ziekenhuisopname,11,1557.0
2020-05-05,RIVM_report_20200505,80-84,Ziekenhuisopname,8,1167.0
2020-05-05,RIVM_report_20200505,85-89,Ziekenhuisopname,11,765.0
2020-05-05,RIVM_report_20200505,90-94,Ziekenhuisopname,2,226.0
2020-05-05,RIVM_report_20200505,95+,Ziekenhuisopname,0,38.0
2020-05-05,RIVM_report_20200505,Niet vermeld,Ziekenhuisopname,0,1.0
2020-05-05,RIVM_report_20200505,0-4,Overleden,0,0.0
2020-05-05,RIVM_report_20200505,5-9,Overleden,0,0.0
2020-05-05,RIVM_report_20200505,10-14,Overleden,0,0.0
2020-05-05,RIVM_report_20200505,15-19,Overleden,0,1.0
2020-05-05,RIVM_report_20200505,20-24,Overleden,0,0.0
2020-05-05,RIVM_report_20200505,25-29,Overleden,0,3.0
2020-05-05,RIVM_report_20200505,30-34,Overleden,0,3.0
2020-05-05,RIVM_report_20200505,35-39,Overleden,0,6.0
2020-05-05,RIVM_report_20200505,40-44,Overleden,0,5.0
2020-05-05,RIVM_report_20200505,45-49,Overleden,0,17.0
2020-05-05,RIVM_report_20200505,50-54,Overleden,0,37.0
2020-05-05,RIVM_report_20200505,55-59,Overleden,0,82.0
2020-05-05,RIVM_report_20200505,60-64,Overleden,2,144.0
2020-05-05,RIVM_report_20200505,65-69,Overleden,3,291.0
2020-05-05,RIVM_report_20200505,70-74,Overleden,10,548.0
2020-05-05,RIVM_report_20200505,75-79,Overleden,12,896.0
2020-05-05,RIVM_report_20200505,80-84,Overleden,13,1104.0
2020-05-05,RIVM_report_20200505,85-89,Overleden,20,1133.0
2020-05-05,RIVM_report_20200505,90-94,Overleden,20,654.0
2020-05-05,RIVM_report_20200505,95+,Overleden,6,243.0
2020-05-05,RIVM_report_20200505,Niet vermeld,Overleden,0,1.0
