Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-07,RIVM_report_20200407,0-4,Totaal,0,49.0
2020-04-07,RIVM_report_20200407,5-9,Totaal,0,9.0
2020-04-07,RIVM_report_20200407,10-14,Totaal,0,39.0
2020-04-07,RIVM_report_20200407,15-19,Totaal,5,105.0
2020-04-07,RIVM_report_20200407,20-24,Totaal,27,478.0
2020-04-07,RIVM_report_20200407,25-29,Totaal,37,781.0
2020-04-07,RIVM_report_20200407,30-34,Totaal,34,821.0
2020-04-07,RIVM_report_20200407,35-39,Totaal,25,715.0
2020-04-07,RIVM_report_20200407,40-44,Totaal,17,780.0
2020-04-07,RIVM_report_20200407,45-49,Totaal,56,1182.0
2020-04-07,RIVM_report_20200407,50-54,Totaal,73,1565.0
2020-04-07,RIVM_report_20200407,55-59,Totaal,64,1760.0
2020-04-07,RIVM_report_20200407,60-64,Totaal,84,1587.0
2020-04-07,RIVM_report_20200407,65-69,Totaal,52,1403.0
2020-04-07,RIVM_report_20200407,70-74,Totaal,60,1816.0
2020-04-07,RIVM_report_20200407,75-79,Totaal,49,1900.0
2020-04-07,RIVM_report_20200407,80-84,Totaal,73,1840.0
2020-04-07,RIVM_report_20200407,85-89,Totaal,64,1617.0
2020-04-07,RIVM_report_20200407,90-94,Totaal,37,841.0
2020-04-07,RIVM_report_20200407,95+,Totaal,16,264.0
2020-04-07,RIVM_report_20200407,Niet vermeld,Totaal,4,28.0
2020-04-07,RIVM_report_20200407,0-4,Ziekenhuisopname,0,30.0
2020-04-07,RIVM_report_20200407,5-9,Ziekenhuisopname,0,2.0
2020-04-07,RIVM_report_20200407,10-14,Ziekenhuisopname,0,5.0
2020-04-07,RIVM_report_20200407,15-19,Ziekenhuisopname,0,18.0
2020-04-07,RIVM_report_20200407,20-24,Ziekenhuisopname,0,27.0
2020-04-07,RIVM_report_20200407,25-29,Ziekenhuisopname,2,65.0
2020-04-07,RIVM_report_20200407,30-34,Ziekenhuisopname,3,85.0
2020-04-07,RIVM_report_20200407,35-39,Ziekenhuisopname,4,117.0
2020-04-07,RIVM_report_20200407,40-44,Ziekenhuisopname,6,173.0
2020-04-07,RIVM_report_20200407,45-49,Ziekenhuisopname,11,333.0
2020-04-07,RIVM_report_20200407,50-54,Ziekenhuisopname,32,490.0
2020-04-07,RIVM_report_20200407,55-59,Ziekenhuisopname,31,665.0
2020-04-07,RIVM_report_20200407,60-64,Ziekenhuisopname,32,771.0
2020-04-07,RIVM_report_20200407,65-69,Ziekenhuisopname,33,873.0
2020-04-07,RIVM_report_20200407,70-74,Ziekenhuisopname,32,1142.0
2020-04-07,RIVM_report_20200407,75-79,Ziekenhuisopname,49,1125.0
2020-04-07,RIVM_report_20200407,80-84,Ziekenhuisopname,31,818.0
2020-04-07,RIVM_report_20200407,85-89,Ziekenhuisopname,19,518.0
2020-04-07,RIVM_report_20200407,90-94,Ziekenhuisopname,6,143.0
2020-04-07,RIVM_report_20200407,95+,Ziekenhuisopname,1,22.0
2020-04-07,RIVM_report_20200407,Niet vermeld,Ziekenhuisopname,0,5.0
2020-04-07,RIVM_report_20200407,0-4,Overleden,0,0.0
2020-04-07,RIVM_report_20200407,5-9,Overleden,0,0.0
2020-04-07,RIVM_report_20200407,10-14,Overleden,0,0.0
2020-04-07,RIVM_report_20200407,15-19,Overleden,0,0.0
2020-04-07,RIVM_report_20200407,20-24,Overleden,0,0.0
2020-04-07,RIVM_report_20200407,25-29,Overleden,0,1.0
2020-04-07,RIVM_report_20200407,30-34,Overleden,1,1.0
2020-04-07,RIVM_report_20200407,35-39,Overleden,0,1.0
2020-04-07,RIVM_report_20200407,40-44,Overleden,0,2.0
2020-04-07,RIVM_report_20200407,45-49,Overleden,1,6.0
2020-04-07,RIVM_report_20200407,50-54,Overleden,2,17.0
2020-04-07,RIVM_report_20200407,55-59,Overleden,8,31.0
2020-04-07,RIVM_report_20200407,60-64,Overleden,4,62.0
2020-04-07,RIVM_report_20200407,65-69,Overleden,16,134.0
2020-04-07,RIVM_report_20200407,70-74,Overleden,22,223.0
2020-04-07,RIVM_report_20200407,75-79,Overleden,40,417.0
2020-04-07,RIVM_report_20200407,80-84,Overleden,48,495.0
2020-04-07,RIVM_report_20200407,85-89,Overleden,59,446.0
2020-04-07,RIVM_report_20200407,90-94,Overleden,28,203.0
2020-04-07,RIVM_report_20200407,95+,Overleden,4,60.0
2020-04-07,RIVM_report_20200407,Niet vermeld,Overleden,1,2.0
