Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-03-31,RIVM_report_20200331,0-4,Totaal,3,41.0
2020-03-31,RIVM_report_20200331,5-9,Totaal,0,8.0
2020-03-31,RIVM_report_20200331,10-14,Totaal,0,33.0
2020-03-31,RIVM_report_20200331,15-19,Totaal,6,66.0
2020-03-31,RIVM_report_20200331,20-24,Totaal,18,247.0
2020-03-31,RIVM_report_20200331,25-29,Totaal,30,518.0
2020-03-31,RIVM_report_20200331,30-34,Totaal,18,533.0
2020-03-31,RIVM_report_20200331,35-39,Totaal,26,484.0
2020-03-31,RIVM_report_20200331,40-44,Totaal,40,499.0
2020-03-31,RIVM_report_20200331,45-49,Totaal,52,777.0
2020-03-31,RIVM_report_20200331,50-54,Totaal,61,974.0
2020-03-31,RIVM_report_20200331,55-59,Totaal,74,1112.0
2020-03-31,RIVM_report_20200331,60-64,Totaal,67,996.0
2020-03-31,RIVM_report_20200331,65-69,Totaal,74,972.0
2020-03-31,RIVM_report_20200331,70-74,Totaal,88,1262.0
2020-03-31,RIVM_report_20200331,75-79,Totaal,69,1302.0
2020-03-31,RIVM_report_20200331,80-84,Totaal,71,1180.0
2020-03-31,RIVM_report_20200331,85-89,Totaal,83,975.0
2020-03-31,RIVM_report_20200331,90-94,Totaal,58,452.0
2020-03-31,RIVM_report_20200331,95+,Totaal,12,133.0
2020-03-31,RIVM_report_20200331,Niet vermeld,Totaal,-5,31.0
2020-03-31,RIVM_report_20200331,0-4,Ziekenhuisopname,0,23.0
2020-03-31,RIVM_report_20200331,5-9,Ziekenhuisopname,0,1.0
2020-03-31,RIVM_report_20200331,10-14,Ziekenhuisopname,0,4.0
2020-03-31,RIVM_report_20200331,15-19,Ziekenhuisopname,1,9.0
2020-03-31,RIVM_report_20200331,20-24,Ziekenhuisopname,5,15.0
2020-03-31,RIVM_report_20200331,25-29,Ziekenhuisopname,6,42.0
2020-03-31,RIVM_report_20200331,30-34,Ziekenhuisopname,11,51.0
2020-03-31,RIVM_report_20200331,35-39,Ziekenhuisopname,14,73.0
2020-03-31,RIVM_report_20200331,40-44,Ziekenhuisopname,21,102.0
2020-03-31,RIVM_report_20200331,45-49,Ziekenhuisopname,40,221.0
2020-03-31,RIVM_report_20200331,50-54,Ziekenhuisopname,42,305.0
2020-03-31,RIVM_report_20200331,55-59,Ziekenhuisopname,64,384.0
2020-03-31,RIVM_report_20200331,60-64,Ziekenhuisopname,80,462.0
2020-03-31,RIVM_report_20200331,65-69,Ziekenhuisopname,92,562.0
2020-03-31,RIVM_report_20200331,70-74,Ziekenhuisopname,112,742.0
2020-03-31,RIVM_report_20200331,75-79,Ziekenhuisopname,85,716.0
2020-03-31,RIVM_report_20200331,80-84,Ziekenhuisopname,91,551.0
2020-03-31,RIVM_report_20200331,85-89,Ziekenhuisopname,45,344.0
2020-03-31,RIVM_report_20200331,90-94,Ziekenhuisopname,12,88.0
2020-03-31,RIVM_report_20200331,95+,Ziekenhuisopname,0,12.0
2020-03-31,RIVM_report_20200331,Niet vermeld,Ziekenhuisopname,1,5.0
2020-03-31,RIVM_report_20200331,0-4,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,5-9,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,10-14,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,15-19,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,20-24,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,25-29,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,30-34,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,35-39,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,40-44,Overleden,0,0.0
2020-03-31,RIVM_report_20200331,45-49,Overleden,1,1.0
2020-03-31,RIVM_report_20200331,50-54,Overleden,1,7.0
2020-03-31,RIVM_report_20200331,55-59,Overleden,5,12.0
2020-03-31,RIVM_report_20200331,60-64,Overleden,9,32.0
2020-03-31,RIVM_report_20200331,65-69,Overleden,12,65.0
2020-03-31,RIVM_report_20200331,70-74,Overleden,22,114.0
2020-03-31,RIVM_report_20200331,75-79,Overleden,35,205.0
2020-03-31,RIVM_report_20200331,80-84,Overleden,40,270.0
2020-03-31,RIVM_report_20200331,85-89,Overleden,22,225.0
2020-03-31,RIVM_report_20200331,90-94,Overleden,20,77.0
2020-03-31,RIVM_report_20200331,95+,Overleden,8,31.0
2020-03-31,RIVM_report_20200331,Niet vermeld,Overleden,0,0.0
