Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-08,RIVM_report_20200508,0-4,Totaal,0,76.0
2020-05-08,RIVM_report_20200508,5-9,Totaal,2,17.0
2020-05-08,RIVM_report_20200508,10-14,Totaal,1,53.0
2020-05-08,RIVM_report_20200508,15-19,Totaal,8,420.0
2020-05-08,RIVM_report_20200508,20-24,Totaal,22,1699.0
2020-05-08,RIVM_report_20200508,25-29,Totaal,19,2079.0
2020-05-08,RIVM_report_20200508,30-34,Totaal,17,1953.0
2020-05-08,RIVM_report_20200508,35-39,Totaal,16,1714.0
2020-05-08,RIVM_report_20200508,40-44,Totaal,18,1952.0
2020-05-08,RIVM_report_20200508,45-49,Totaal,13,2844.0
2020-05-08,RIVM_report_20200508,50-54,Totaal,30,3673.0
2020-05-08,RIVM_report_20200508,55-59,Totaal,39,4079.0
2020-05-08,RIVM_report_20200508,60-64,Totaal,19,3330.0
2020-05-08,RIVM_report_20200508,65-69,Totaal,10,2201.0
2020-05-08,RIVM_report_20200508,70-74,Totaal,12,2756.0
2020-05-08,RIVM_report_20200508,75-79,Totaal,17,3160.0
2020-05-08,RIVM_report_20200508,80-84,Totaal,20,3562.0
2020-05-08,RIVM_report_20200508,85-89,Totaal,27,3620.0
2020-05-08,RIVM_report_20200508,90-94,Totaal,20,2176.0
2020-05-08,RIVM_report_20200508,95+,Totaal,10,722.0
2020-05-08,RIVM_report_20200508,Niet vermeld,Totaal,-1,7.0
2020-05-08,RIVM_report_20200508,0-4,Ziekenhuisopname,-2,43.0
2020-05-08,RIVM_report_20200508,5-9,Ziekenhuisopname,0,2.0
2020-05-08,RIVM_report_20200508,10-14,Ziekenhuisopname,0,7.0
2020-05-08,RIVM_report_20200508,15-19,Ziekenhuisopname,1,29.0
2020-05-08,RIVM_report_20200508,20-24,Ziekenhuisopname,0,54.0
2020-05-08,RIVM_report_20200508,25-29,Ziekenhuisopname,-1,103.0
2020-05-08,RIVM_report_20200508,30-34,Ziekenhuisopname,1,146.0
2020-05-08,RIVM_report_20200508,35-39,Ziekenhuisopname,-1,183.0
2020-05-08,RIVM_report_20200508,40-44,Ziekenhuisopname,-1,267.0
2020-05-08,RIVM_report_20200508,45-49,Ziekenhuisopname,7,552.0
2020-05-08,RIVM_report_20200508,50-54,Ziekenhuisopname,3,807.0
2020-05-08,RIVM_report_20200508,55-59,Ziekenhuisopname,3,1081.0
2020-05-08,RIVM_report_20200508,60-64,Ziekenhuisopname,7,1233.0
2020-05-08,RIVM_report_20200508,65-69,Ziekenhuisopname,-1,1293.0
2020-05-08,RIVM_report_20200508,70-74,Ziekenhuisopname,8,1636.0
2020-05-08,RIVM_report_20200508,75-79,Ziekenhuisopname,4,1566.0
2020-05-08,RIVM_report_20200508,80-84,Ziekenhuisopname,7,1184.0
2020-05-08,RIVM_report_20200508,85-89,Ziekenhuisopname,-1,771.0
2020-05-08,RIVM_report_20200508,90-94,Ziekenhuisopname,2,231.0
2020-05-08,RIVM_report_20200508,95+,Ziekenhuisopname,0,39.0
2020-05-08,RIVM_report_20200508,Niet vermeld,Ziekenhuisopname,-1,0.0
2020-05-08,RIVM_report_20200508,0-4,Overleden,0,0.0
2020-05-08,RIVM_report_20200508,5-9,Overleden,0,0.0
2020-05-08,RIVM_report_20200508,10-14,Overleden,0,0.0
2020-05-08,RIVM_report_20200508,15-19,Overleden,0,1.0
2020-05-08,RIVM_report_20200508,20-24,Overleden,0,0.0
2020-05-08,RIVM_report_20200508,25-29,Overleden,0,3.0
2020-05-08,RIVM_report_20200508,30-34,Overleden,0,3.0
2020-05-08,RIVM_report_20200508,35-39,Overleden,0,6.0
2020-05-08,RIVM_report_20200508,40-44,Overleden,0,5.0
2020-05-08,RIVM_report_20200508,45-49,Overleden,0,19.0
2020-05-08,RIVM_report_20200508,50-54,Overleden,0,37.0
2020-05-08,RIVM_report_20200508,55-59,Overleden,3,87.0
2020-05-08,RIVM_report_20200508,60-64,Overleden,1,145.0
2020-05-08,RIVM_report_20200508,65-69,Overleden,2,300.0
2020-05-08,RIVM_report_20200508,70-74,Overleden,5,562.0
2020-05-08,RIVM_report_20200508,75-79,Overleden,10,928.0
2020-05-08,RIVM_report_20200508,80-84,Overleden,13,1130.0
2020-05-08,RIVM_report_20200508,85-89,Overleden,23,1184.0
2020-05-08,RIVM_report_20200508,90-94,Overleden,6,692.0
2020-05-08,RIVM_report_20200508,95+,Overleden,8,256.0
2020-05-08,RIVM_report_20200508,Niet vermeld,Overleden,0,1.0
