Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-03,RIVM_report_20200403,0-4,Totaal,2,49.0
2020-04-03,RIVM_report_20200403,5-9,Totaal,0,9.0
2020-04-03,RIVM_report_20200403,10-14,Totaal,0,34.0
2020-04-03,RIVM_report_20200403,15-19,Totaal,11,81.0
2020-04-03,RIVM_report_20200403,20-24,Totaal,35,339.0
2020-04-03,RIVM_report_20200403,25-29,Totaal,38,635.0
2020-04-03,RIVM_report_20200403,30-34,Totaal,41,653.0
2020-04-03,RIVM_report_20200403,35-39,Totaal,40,598.0
2020-04-03,RIVM_report_20200403,40-44,Totaal,38,626.0
2020-04-03,RIVM_report_20200403,45-49,Totaal,71,956.0
2020-04-03,RIVM_report_20200403,50-54,Totaal,76,1209.0
2020-04-03,RIVM_report_20200403,55-59,Totaal,99,1381.0
2020-04-03,RIVM_report_20200403,60-64,Totaal,87,1265.0
2020-04-03,RIVM_report_20200403,65-69,Totaal,65,1185.0
2020-04-03,RIVM_report_20200403,70-74,Totaal,69,1514.0
2020-04-03,RIVM_report_20200403,75-79,Totaal,93,1599.0
2020-04-03,RIVM_report_20200403,80-84,Totaal,97,1479.0
2020-04-03,RIVM_report_20200403,85-89,Totaal,84,1265.0
2020-04-03,RIVM_report_20200403,90-94,Totaal,60,629.0
2020-04-03,RIVM_report_20200403,95+,Totaal,20,197.0
2020-04-03,RIVM_report_20200403,Niet vermeld,Totaal,0,20.0
2020-04-03,RIVM_report_20200403,0-4,Ziekenhuisopname,2,29.0
2020-04-03,RIVM_report_20200403,5-9,Ziekenhuisopname,0,2.0
2020-04-03,RIVM_report_20200403,10-14,Ziekenhuisopname,0,4.0
2020-04-03,RIVM_report_20200403,15-19,Ziekenhuisopname,3,14.0
2020-04-03,RIVM_report_20200403,20-24,Ziekenhuisopname,4,22.0
2020-04-03,RIVM_report_20200403,25-29,Ziekenhuisopname,5,57.0
2020-04-03,RIVM_report_20200403,30-34,Ziekenhuisopname,6,66.0
2020-04-03,RIVM_report_20200403,35-39,Ziekenhuisopname,9,103.0
2020-04-03,RIVM_report_20200403,40-44,Ziekenhuisopname,13,141.0
2020-04-03,RIVM_report_20200403,45-49,Ziekenhuisopname,20,283.0
2020-04-03,RIVM_report_20200403,50-54,Ziekenhuisopname,39,408.0
2020-04-03,RIVM_report_20200403,55-59,Ziekenhuisopname,59,546.0
2020-04-03,RIVM_report_20200403,60-64,Ziekenhuisopname,57,634.0
2020-04-03,RIVM_report_20200403,65-69,Ziekenhuisopname,65,760.0
2020-04-03,RIVM_report_20200403,70-74,Ziekenhuisopname,71,975.0
2020-04-03,RIVM_report_20200403,75-79,Ziekenhuisopname,62,943.0
2020-04-03,RIVM_report_20200403,80-84,Ziekenhuisopname,45,719.0
2020-04-03,RIVM_report_20200403,85-89,Ziekenhuisopname,29,441.0
2020-04-03,RIVM_report_20200403,90-94,Ziekenhuisopname,12,118.0
2020-04-03,RIVM_report_20200403,95+,Ziekenhuisopname,1,15.0
2020-04-03,RIVM_report_20200403,Niet vermeld,Ziekenhuisopname,0,6.0
2020-04-03,RIVM_report_20200403,0-4,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,5-9,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,10-14,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,15-19,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,20-24,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,25-29,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,30-34,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,35-39,Overleden,0,1.0
2020-04-03,RIVM_report_20200403,40-44,Overleden,0,0.0
2020-04-03,RIVM_report_20200403,45-49,Overleden,1,2.0
2020-04-03,RIVM_report_20200403,50-54,Overleden,2,11.0
2020-04-03,RIVM_report_20200403,55-59,Overleden,0,15.0
2020-04-03,RIVM_report_20200403,60-64,Overleden,2,42.0
2020-04-03,RIVM_report_20200403,65-69,Overleden,10,91.0
2020-04-03,RIVM_report_20200403,70-74,Overleden,15,158.0
2020-04-03,RIVM_report_20200403,75-79,Overleden,30,302.0
2020-04-03,RIVM_report_20200403,80-84,Overleden,30,371.0
2020-04-03,RIVM_report_20200403,85-89,Overleden,32,318.0
2020-04-03,RIVM_report_20200403,90-94,Overleden,18,133.0
2020-04-03,RIVM_report_20200403,95+,Overleden,8,43.0
2020-04-03,RIVM_report_20200403,Niet vermeld,Overleden,0,0.0
