Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-08,RIVM_report_20200608,0-4,Totaal,2,108.0
2020-06-08,RIVM_report_20200608,5-9,Totaal,2,51.0
2020-06-08,RIVM_report_20200608,10-14,Totaal,6,117.0
2020-06-08,RIVM_report_20200608,15-19,Totaal,5,571.0
2020-06-08,RIVM_report_20200608,20-24,Totaal,9,2087.0
2020-06-08,RIVM_report_20200608,25-29,Totaal,17,2565.0
2020-06-08,RIVM_report_20200608,30-34,Totaal,15,2339.0
2020-06-08,RIVM_report_20200608,35-39,Totaal,16,2049.0
2020-06-08,RIVM_report_20200608,40-44,Totaal,15,2294.0
2020-06-08,RIVM_report_20200608,45-49,Totaal,18,3278.0
2020-06-08,RIVM_report_20200608,50-54,Totaal,9,4185.0
2020-06-08,RIVM_report_20200608,55-59,Totaal,16,4573.0
2020-06-08,RIVM_report_20200608,60-64,Totaal,8,3733.0
2020-06-08,RIVM_report_20200608,65-69,Totaal,11,2391.0
2020-06-08,RIVM_report_20200608,70-74,Totaal,6,2955.0
2020-06-08,RIVM_report_20200608,75-79,Totaal,0,3375.0
2020-06-08,RIVM_report_20200608,80-84,Totaal,5,3857.0
2020-06-08,RIVM_report_20200608,85-89,Totaal,2,3984.0
2020-06-08,RIVM_report_20200608,90-94,Totaal,3,2429.0
2020-06-08,RIVM_report_20200608,95+,Totaal,0,795.0
2020-06-08,RIVM_report_20200608,Niet vermeld,Totaal,0,3.0
2020-06-08,RIVM_report_20200608,0-4,Ziekenhuisopname,0,46.0
2020-06-08,RIVM_report_20200608,5-9,Ziekenhuisopname,0,2.0
2020-06-08,RIVM_report_20200608,10-14,Ziekenhuisopname,0,8.0
2020-06-08,RIVM_report_20200608,15-19,Ziekenhuisopname,0,29.0
2020-06-08,RIVM_report_20200608,20-24,Ziekenhuisopname,0,62.0
2020-06-08,RIVM_report_20200608,25-29,Ziekenhuisopname,0,111.0
2020-06-08,RIVM_report_20200608,30-34,Ziekenhuisopname,0,157.0
2020-06-08,RIVM_report_20200608,35-39,Ziekenhuisopname,0,195.0
2020-06-08,RIVM_report_20200608,40-44,Ziekenhuisopname,0,283.0
2020-06-08,RIVM_report_20200608,45-49,Ziekenhuisopname,1,588.0
2020-06-08,RIVM_report_20200608,50-54,Ziekenhuisopname,0,854.0
2020-06-08,RIVM_report_20200608,55-59,Ziekenhuisopname,1,1148.0
2020-06-08,RIVM_report_20200608,60-64,Ziekenhuisopname,1,1299.0
2020-06-08,RIVM_report_20200608,65-69,Ziekenhuisopname,0,1347.0
2020-06-08,RIVM_report_20200608,70-74,Ziekenhuisopname,0,1696.0
2020-06-08,RIVM_report_20200608,75-79,Ziekenhuisopname,1,1633.0
2020-06-08,RIVM_report_20200608,80-84,Ziekenhuisopname,1,1238.0
2020-06-08,RIVM_report_20200608,85-89,Ziekenhuisopname,0,803.0
2020-06-08,RIVM_report_20200608,90-94,Ziekenhuisopname,0,252.0
2020-06-08,RIVM_report_20200608,95+,Ziekenhuisopname,0,43.0
2020-06-08,RIVM_report_20200608,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-08,RIVM_report_20200608,0-4,Overleden,0,0.0
2020-06-08,RIVM_report_20200608,5-9,Overleden,0,0.0
2020-06-08,RIVM_report_20200608,10-14,Overleden,0,0.0
2020-06-08,RIVM_report_20200608,15-19,Overleden,0,1.0
2020-06-08,RIVM_report_20200608,20-24,Overleden,0,0.0
2020-06-08,RIVM_report_20200608,25-29,Overleden,0,3.0
2020-06-08,RIVM_report_20200608,30-34,Overleden,0,4.0
2020-06-08,RIVM_report_20200608,35-39,Overleden,0,7.0
2020-06-08,RIVM_report_20200608,40-44,Overleden,0,5.0
2020-06-08,RIVM_report_20200608,45-49,Overleden,0,23.0
2020-06-08,RIVM_report_20200608,50-54,Overleden,0,47.0
2020-06-08,RIVM_report_20200608,55-59,Overleden,0,99.0
2020-06-08,RIVM_report_20200608,60-64,Overleden,0,162.0
2020-06-08,RIVM_report_20200608,65-69,Overleden,0,329.0
2020-06-08,RIVM_report_20200608,70-74,Overleden,1,621.0
2020-06-08,RIVM_report_20200608,75-79,Overleden,1,992.0
2020-06-08,RIVM_report_20200608,80-84,Overleden,0,1250.0
2020-06-08,RIVM_report_20200608,85-89,Overleden,1,1359.0
2020-06-08,RIVM_report_20200608,90-94,Overleden,0,815.0
2020-06-08,RIVM_report_20200608,95+,Overleden,0,299.0
2020-06-08,RIVM_report_20200608,Niet vermeld,Overleden,0,0.0
