Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-08-25,RIVM_report_20200825,0-4,Totaal,,211.0
2020-08-25,RIVM_report_20200825,5-9,Totaal,,240.0
2020-08-25,RIVM_report_20200825,10-14,Totaal,,560.0
2020-08-25,RIVM_report_20200825,15-19,Totaal,,2316.0
2020-08-25,RIVM_report_20200825,20-24,Totaal,,5209.0
2020-08-25,RIVM_report_20200825,25-29,Totaal,,5082.0
2020-08-25,RIVM_report_20200825,30-34,Totaal,,4330.0
2020-08-25,RIVM_report_20200825,35-39,Totaal,,3547.0
2020-08-25,RIVM_report_20200825,40-44,Totaal,,3612.0
2020-08-25,RIVM_report_20200825,45-49,Totaal,,4679.0
2020-08-25,RIVM_report_20200825,50-54,Totaal,,5781.0
2020-08-25,RIVM_report_20200825,55-59,Totaal,,5874.0
2020-08-25,RIVM_report_20200825,60-64,Totaal,,4662.0
2020-08-25,RIVM_report_20200825,65-69,Totaal,,2898.0
2020-08-25,RIVM_report_20200825,70-74,Totaal,,3328.0
2020-08-25,RIVM_report_20200825,75-79,Totaal,,3639.0
2020-08-25,RIVM_report_20200825,80-84,Totaal,,4096.0
2020-08-25,RIVM_report_20200825,85-89,Totaal,,4133.0
2020-08-25,RIVM_report_20200825,90-94,Totaal,,2517.0
2020-08-25,RIVM_report_20200825,95+,Totaal,,825.0
2020-08-25,RIVM_report_20200825,Niet vermeld,Totaal,,4.0
2020-08-25,RIVM_report_20200825,0-4,Ziekenhuisopname,,55.0
2020-08-25,RIVM_report_20200825,5-9,Ziekenhuisopname,,3.0
2020-08-25,RIVM_report_20200825,10-14,Ziekenhuisopname,,8.0
2020-08-25,RIVM_report_20200825,15-19,Ziekenhuisopname,,33.0
2020-08-25,RIVM_report_20200825,20-24,Ziekenhuisopname,,64.0
2020-08-25,RIVM_report_20200825,25-29,Ziekenhuisopname,,121.0
2020-08-25,RIVM_report_20200825,30-34,Ziekenhuisopname,,171.0
2020-08-25,RIVM_report_20200825,35-39,Ziekenhuisopname,,211.0
2020-08-25,RIVM_report_20200825,40-44,Ziekenhuisopname,,300.0
2020-08-25,RIVM_report_20200825,45-49,Ziekenhuisopname,,607.0
2020-08-25,RIVM_report_20200825,50-54,Ziekenhuisopname,,882.0
2020-08-25,RIVM_report_20200825,55-59,Ziekenhuisopname,,1183.0
2020-08-25,RIVM_report_20200825,60-64,Ziekenhuisopname,,1341.0
2020-08-25,RIVM_report_20200825,65-69,Ziekenhuisopname,,1384.0
2020-08-25,RIVM_report_20200825,70-74,Ziekenhuisopname,,1731.0
2020-08-25,RIVM_report_20200825,75-79,Ziekenhuisopname,,1648.0
2020-08-25,RIVM_report_20200825,80-84,Ziekenhuisopname,,1267.0
2020-08-25,RIVM_report_20200825,85-89,Ziekenhuisopname,,812.0
2020-08-25,RIVM_report_20200825,90-94,Ziekenhuisopname,,259.0
2020-08-25,RIVM_report_20200825,95+,Ziekenhuisopname,,46.0
2020-08-25,RIVM_report_20200825,Niet vermeld,Ziekenhuisopname,,0.0
2020-08-25,RIVM_report_20200825,0-4,Overleden,,0.0
2020-08-25,RIVM_report_20200825,5-9,Overleden,,0.0
2020-08-25,RIVM_report_20200825,10-14,Overleden,,0.0
2020-08-25,RIVM_report_20200825,15-19,Overleden,,1.0
2020-08-25,RIVM_report_20200825,20-24,Overleden,,0.0
2020-08-25,RIVM_report_20200825,25-29,Overleden,,3.0
2020-08-25,RIVM_report_20200825,30-34,Overleden,,4.0
2020-08-25,RIVM_report_20200825,35-39,Overleden,,7.0
2020-08-25,RIVM_report_20200825,40-44,Overleden,,7.0
2020-08-25,RIVM_report_20200825,45-49,Overleden,,24.0
2020-08-25,RIVM_report_20200825,50-54,Overleden,,47.0
2020-08-25,RIVM_report_20200825,55-59,Overleden,,100.0
2020-08-25,RIVM_report_20200825,60-64,Overleden,,165.0
2020-08-25,RIVM_report_20200825,65-69,Overleden,,341.0
2020-08-25,RIVM_report_20200825,70-74,Overleden,,635.0
2020-08-25,RIVM_report_20200825,75-79,Overleden,,1020.0
2020-08-25,RIVM_report_20200825,80-84,Overleden,,1289.0
2020-08-25,RIVM_report_20200825,85-89,Overleden,,1397.0
2020-08-25,RIVM_report_20200825,90-94,Overleden,,853.0
2020-08-25,RIVM_report_20200825,95+,Overleden,,314.0
2020-08-25,RIVM_report_20200825,Niet vermeld,Overleden,,0.0
