Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-06,RIVM_report_20200606,0-4,Totaal,1,105.0
2020-06-06,RIVM_report_20200606,5-9,Totaal,0,45.0
2020-06-06,RIVM_report_20200606,10-14,Totaal,0,105.0
2020-06-06,RIVM_report_20200606,15-19,Totaal,8,557.0
2020-06-06,RIVM_report_20200606,20-24,Totaal,14,2056.0
2020-06-06,RIVM_report_20200606,25-29,Totaal,18,2530.0
2020-06-06,RIVM_report_20200606,30-34,Totaal,16,2307.0
2020-06-06,RIVM_report_20200606,35-39,Totaal,16,2017.0
2020-06-06,RIVM_report_20200606,40-44,Totaal,15,2253.0
2020-06-06,RIVM_report_20200606,45-49,Totaal,13,3237.0
2020-06-06,RIVM_report_20200606,50-54,Totaal,23,4150.0
2020-06-06,RIVM_report_20200606,55-59,Totaal,15,4534.0
2020-06-06,RIVM_report_20200606,60-64,Totaal,7,3702.0
2020-06-06,RIVM_report_20200606,65-69,Totaal,6,2374.0
2020-06-06,RIVM_report_20200606,70-74,Totaal,8,2946.0
2020-06-06,RIVM_report_20200606,75-79,Totaal,3,3365.0
2020-06-06,RIVM_report_20200606,80-84,Totaal,5,3849.0
2020-06-06,RIVM_report_20200606,85-89,Totaal,9,3982.0
2020-06-06,RIVM_report_20200606,90-94,Totaal,4,2424.0
2020-06-06,RIVM_report_20200606,95+,Totaal,2,794.0
2020-06-06,RIVM_report_20200606,Niet vermeld,Totaal,0,3.0
2020-06-06,RIVM_report_20200606,0-4,Ziekenhuisopname,0,46.0
2020-06-06,RIVM_report_20200606,5-9,Ziekenhuisopname,0,2.0
2020-06-06,RIVM_report_20200606,10-14,Ziekenhuisopname,0,8.0
2020-06-06,RIVM_report_20200606,15-19,Ziekenhuisopname,0,29.0
2020-06-06,RIVM_report_20200606,20-24,Ziekenhuisopname,0,63.0
2020-06-06,RIVM_report_20200606,25-29,Ziekenhuisopname,0,111.0
2020-06-06,RIVM_report_20200606,30-34,Ziekenhuisopname,0,157.0
2020-06-06,RIVM_report_20200606,35-39,Ziekenhuisopname,1,195.0
2020-06-06,RIVM_report_20200606,40-44,Ziekenhuisopname,0,283.0
2020-06-06,RIVM_report_20200606,45-49,Ziekenhuisopname,1,587.0
2020-06-06,RIVM_report_20200606,50-54,Ziekenhuisopname,0,854.0
2020-06-06,RIVM_report_20200606,55-59,Ziekenhuisopname,0,1147.0
2020-06-06,RIVM_report_20200606,60-64,Ziekenhuisopname,0,1296.0
2020-06-06,RIVM_report_20200606,65-69,Ziekenhuisopname,1,1346.0
2020-06-06,RIVM_report_20200606,70-74,Ziekenhuisopname,-1,1696.0
2020-06-06,RIVM_report_20200606,75-79,Ziekenhuisopname,1,1630.0
2020-06-06,RIVM_report_20200606,80-84,Ziekenhuisopname,0,1238.0
2020-06-06,RIVM_report_20200606,85-89,Ziekenhuisopname,0,803.0
2020-06-06,RIVM_report_20200606,90-94,Ziekenhuisopname,0,251.0
2020-06-06,RIVM_report_20200606,95+,Ziekenhuisopname,0,43.0
2020-06-06,RIVM_report_20200606,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-06,RIVM_report_20200606,0-4,Overleden,0,0.0
2020-06-06,RIVM_report_20200606,5-9,Overleden,0,0.0
2020-06-06,RIVM_report_20200606,10-14,Overleden,0,0.0
2020-06-06,RIVM_report_20200606,15-19,Overleden,0,1.0
2020-06-06,RIVM_report_20200606,20-24,Overleden,0,0.0
2020-06-06,RIVM_report_20200606,25-29,Overleden,0,3.0
2020-06-06,RIVM_report_20200606,30-34,Overleden,0,4.0
2020-06-06,RIVM_report_20200606,35-39,Overleden,0,7.0
2020-06-06,RIVM_report_20200606,40-44,Overleden,0,5.0
2020-06-06,RIVM_report_20200606,45-49,Overleden,0,23.0
2020-06-06,RIVM_report_20200606,50-54,Overleden,0,47.0
2020-06-06,RIVM_report_20200606,55-59,Overleden,0,99.0
2020-06-06,RIVM_report_20200606,60-64,Overleden,0,162.0
2020-06-06,RIVM_report_20200606,65-69,Overleden,2,329.0
2020-06-06,RIVM_report_20200606,70-74,Overleden,0,620.0
2020-06-06,RIVM_report_20200606,75-79,Overleden,0,991.0
2020-06-06,RIVM_report_20200606,80-84,Overleden,1,1250.0
2020-06-06,RIVM_report_20200606,85-89,Overleden,2,1356.0
2020-06-06,RIVM_report_20200606,90-94,Overleden,0,815.0
2020-06-06,RIVM_report_20200606,95+,Overleden,1,299.0
2020-06-06,RIVM_report_20200606,Niet vermeld,Overleden,0,0.0
