Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-30,RIVM_report_20200630,0-4,Totaal,1,149.0
2020-06-30,RIVM_report_20200630,5-9,Totaal,0,102.0
2020-06-30,RIVM_report_20200630,10-14,Totaal,3,216.0
2020-06-30,RIVM_report_20200630,15-19,Totaal,4,706.0
2020-06-30,RIVM_report_20200630,20-24,Totaal,7,2323.0
2020-06-30,RIVM_report_20200630,25-29,Totaal,6,2815.0
2020-06-30,RIVM_report_20200630,30-34,Totaal,3,2600.0
2020-06-30,RIVM_report_20200630,35-39,Totaal,1,2248.0
2020-06-30,RIVM_report_20200630,40-44,Totaal,5,2489.0
2020-06-30,RIVM_report_20200630,45-49,Totaal,8,3492.0
2020-06-30,RIVM_report_20200630,50-54,Totaal,0,4403.0
2020-06-30,RIVM_report_20200630,55-59,Totaal,5,4761.0
2020-06-30,RIVM_report_20200630,60-64,Totaal,1,3869.0
2020-06-30,RIVM_report_20200630,65-69,Totaal,2,2463.0
2020-06-30,RIVM_report_20200630,70-74,Totaal,1,2999.0
2020-06-30,RIVM_report_20200630,75-79,Totaal,2,3428.0
2020-06-30,RIVM_report_20200630,80-84,Totaal,-2,3916.0
2020-06-30,RIVM_report_20200630,85-89,Totaal,2,4031.0
2020-06-30,RIVM_report_20200630,90-94,Totaal,0,2452.0
2020-06-30,RIVM_report_20200630,95+,Totaal,2,807.0
2020-06-30,RIVM_report_20200630,Niet vermeld,Totaal,-1,4.0
2020-06-30,RIVM_report_20200630,0-4,Ziekenhuisopname,0,50.0
2020-06-30,RIVM_report_20200630,5-9,Ziekenhuisopname,0,2.0
2020-06-30,RIVM_report_20200630,10-14,Ziekenhuisopname,0,8.0
2020-06-30,RIVM_report_20200630,15-19,Ziekenhuisopname,0,31.0
2020-06-30,RIVM_report_20200630,20-24,Ziekenhuisopname,0,64.0
2020-06-30,RIVM_report_20200630,25-29,Ziekenhuisopname,0,117.0
2020-06-30,RIVM_report_20200630,30-34,Ziekenhuisopname,0,159.0
2020-06-30,RIVM_report_20200630,35-39,Ziekenhuisopname,0,198.0
2020-06-30,RIVM_report_20200630,40-44,Ziekenhuisopname,0,288.0
2020-06-30,RIVM_report_20200630,45-49,Ziekenhuisopname,0,594.0
2020-06-30,RIVM_report_20200630,50-54,Ziekenhuisopname,0,864.0
2020-06-30,RIVM_report_20200630,55-59,Ziekenhuisopname,1,1158.0
2020-06-30,RIVM_report_20200630,60-64,Ziekenhuisopname,1,1304.0
2020-06-30,RIVM_report_20200630,65-69,Ziekenhuisopname,0,1354.0
2020-06-30,RIVM_report_20200630,70-74,Ziekenhuisopname,1,1704.0
2020-06-30,RIVM_report_20200630,75-79,Ziekenhuisopname,0,1636.0
2020-06-30,RIVM_report_20200630,80-84,Ziekenhuisopname,0,1243.0
2020-06-30,RIVM_report_20200630,85-89,Ziekenhuisopname,0,806.0
2020-06-30,RIVM_report_20200630,90-94,Ziekenhuisopname,0,253.0
2020-06-30,RIVM_report_20200630,95+,Ziekenhuisopname,0,44.0
2020-06-30,RIVM_report_20200630,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-30,RIVM_report_20200630,0-4,Overleden,0,0.0
2020-06-30,RIVM_report_20200630,5-9,Overleden,0,0.0
2020-06-30,RIVM_report_20200630,10-14,Overleden,0,0.0
2020-06-30,RIVM_report_20200630,15-19,Overleden,0,1.0
2020-06-30,RIVM_report_20200630,20-24,Overleden,0,0.0
2020-06-30,RIVM_report_20200630,25-29,Overleden,0,3.0
2020-06-30,RIVM_report_20200630,30-34,Overleden,0,4.0
2020-06-30,RIVM_report_20200630,35-39,Overleden,0,7.0
2020-06-30,RIVM_report_20200630,40-44,Overleden,0,6.0
2020-06-30,RIVM_report_20200630,45-49,Overleden,0,24.0
2020-06-30,RIVM_report_20200630,50-54,Overleden,0,47.0
2020-06-30,RIVM_report_20200630,55-59,Overleden,0,99.0
2020-06-30,RIVM_report_20200630,60-64,Overleden,0,164.0
2020-06-30,RIVM_report_20200630,65-69,Overleden,0,334.0
2020-06-30,RIVM_report_20200630,70-74,Overleden,2,629.0
2020-06-30,RIVM_report_20200630,75-79,Overleden,0,1005.0
2020-06-30,RIVM_report_20200630,80-84,Overleden,2,1268.0
2020-06-30,RIVM_report_20200630,85-89,Overleden,0,1381.0
2020-06-30,RIVM_report_20200630,90-94,Overleden,0,833.0
2020-06-30,RIVM_report_20200630,95+,Overleden,2,308.0
2020-06-30,RIVM_report_20200630,Niet vermeld,Overleden,0,0.0
