Datum,Type,Aantal
2020-02-27,Totaal,3
2020-02-27,Ziekenhuisopname,1
2020-02-27,Overleden,0
2020-02-28,Totaal,4
2020-02-28,Ziekenhuisopname,8
2020-02-28,Overleden,0
2020-02-29,Totaal,13
2020-02-29,Ziekenhuisopname,1
2020-02-29,Overleden,0
2020-03-01,Totaal,13
2020-03-01,Ziekenhuisopname,10
2020-03-01,Overleden,0
2020-03-02,Totaal,47
2020-03-02,Ziekenhuisopname,14
2020-03-02,Overleden,0
2020-03-03,Totaal,40
2020-03-03,Ziekenhuisopname,6
2020-03-03,Overleden,0
2020-03-04,Totaal,41
2020-03-04,Ziekenhuisopname,13
2020-03-04,Overleden,0
2020-03-05,Totaal,41
2020-03-05,Ziekenhuisopname,13
2020-03-05,Overleden,0
2020-03-06,Totaal,32
2020-03-06,Ziekenhuisopname,20
2020-03-06,Overleden,1
2020-03-07,Totaal,45
2020-03-07,Ziekenhuisopname,17
2020-03-07,Overleden,1
2020-03-08,Totaal,72
2020-03-08,Ziekenhuisopname,25
2020-03-08,Overleden,2
2020-03-09,Totaal,78
2020-03-09,Ziekenhuisopname,47
2020-03-09,Overleden,0
2020-03-10,Totaal,137
2020-03-10,Ziekenhuisopname,39
2020-03-10,Overleden,1
2020-03-11,Totaal,168
2020-03-11,Ziekenhuisopname,54
2020-03-11,Overleden,2
2020-03-12,Totaal,187
2020-03-12,Ziekenhuisopname,81
2020-03-12,Overleden,3
2020-03-13,Totaal,222
2020-03-13,Ziekenhuisopname,87
2020-03-13,Overleden,6
2020-03-14,Totaal,222
2020-03-14,Ziekenhuisopname,90
2020-03-14,Overleden,10
2020-03-15,Totaal,234
2020-03-15,Ziekenhuisopname,102
2020-03-15,Overleden,14
2020-03-16,Totaal,271
2020-03-16,Ziekenhuisopname,184
2020-03-16,Overleden,24
2020-03-17,Totaal,372
2020-03-17,Ziekenhuisopname,179
2020-03-17,Overleden,23
2020-03-18,Totaal,460
2020-03-18,Ziekenhuisopname,245
2020-03-18,Overleden,19
2020-03-19,Totaal,516
2020-03-19,Ziekenhuisopname,349
2020-03-19,Overleden,44
2020-03-20,Totaal,697
2020-03-20,Ziekenhuisopname,334
2020-03-20,Overleden,56
2020-03-21,Totaal,670
2020-03-21,Ziekenhuisopname,280
2020-03-21,Overleden,64
2020-03-22,Totaal,542
2020-03-22,Ziekenhuisopname,301
2020-03-22,Overleden,61
2020-03-23,Totaal,620
2020-03-23,Ziekenhuisopname,558
2020-03-23,Overleden,86
2020-03-24,Totaal,1125
2020-03-24,Ziekenhuisopname,479
2020-03-24,Overleden,77
2020-03-25,Totaal,1051
2020-03-25,Ziekenhuisopname,513
2020-03-25,Overleden,114
2020-03-26,Totaal,1054
2020-03-26,Ziekenhuisopname,490
2020-03-26,Overleden,124
2020-03-27,Totaal,1179
2020-03-27,Ziekenhuisopname,611
2020-03-27,Overleden,113
2020-03-28,Totaal,992
2020-03-28,Ziekenhuisopname,340
2020-03-28,Overleden,153
2020-03-29,Totaal,748
2020-03-29,Ziekenhuisopname,301
2020-03-29,Overleden,123
2020-03-30,Totaal,809
2020-03-30,Ziekenhuisopname,503
2020-03-30,Overleden,153
2020-03-31,Totaal,1130
2020-03-31,Ziekenhuisopname,341
2020-03-31,Overleden,175
2020-04-01,Totaal,1043
2020-04-01,Ziekenhuisopname,363
2020-04-01,Overleden,162
2020-04-02,Totaal,1033
2020-04-02,Ziekenhuisopname,351
2020-04-02,Overleden,173
2020-04-03,Totaal,1227
2020-04-03,Ziekenhuisopname,335
2020-04-03,Overleden,172
2020-04-04,Totaal,1100
2020-04-04,Ziekenhuisopname,198
2020-04-04,Overleden,169
2020-04-05,Totaal,859
2020-04-05,Ziekenhuisopname,216
2020-04-05,Overleden,162
2020-04-06,Totaal,774
2020-04-06,Ziekenhuisopname,312
2020-04-06,Overleden,167
2020-04-07,Totaal,1090
2020-04-07,Ziekenhuisopname,192
2020-04-07,Overleden,151
2020-04-08,Totaal,1350
2020-04-08,Ziekenhuisopname,190
2020-04-08,Overleden,150
2020-04-09,Totaal,1318
2020-04-09,Ziekenhuisopname,187
2020-04-09,Overleden,118
2020-04-10,Totaal,1399
2020-04-10,Ziekenhuisopname,170
2020-04-10,Overleden,157
2020-04-11,Totaal,1060
2020-04-11,Ziekenhuisopname,133
2020-04-11,Overleden,140
2020-04-12,Totaal,827
2020-04-12,Ziekenhuisopname,127
2020-04-12,Overleden,143
2020-04-13,Totaal,758
2020-04-13,Ziekenhuisopname,135
2020-04-13,Overleden,129
2020-04-14,Totaal,819
2020-04-14,Ziekenhuisopname,158
