Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-31,-1,,,-1,Totaal,,
2020-07-31,-1,,,-1,Ziekenhuisopname,,
2020-07-31,-1,,,-1,Overleden,,
2020-07-31,3,Appingedam,Groningen,20,Totaal,,
2020-07-31,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2020-07-31,3,Appingedam,Groningen,20,Overleden,,
2020-07-31,10,Delfzijl,Groningen,20,Totaal,,
2020-07-31,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2020-07-31,10,Delfzijl,Groningen,20,Overleden,,
2020-07-31,14,Groningen,Groningen,20,Totaal,,
2020-07-31,14,Groningen,Groningen,20,Ziekenhuisopname,,
2020-07-31,14,Groningen,Groningen,20,Overleden,,
2020-07-31,24,Loppersum,Groningen,20,Totaal,,
2020-07-31,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2020-07-31,24,Loppersum,Groningen,20,Overleden,,
2020-07-31,34,Almere,Flevoland,24,Totaal,,
2020-07-31,34,Almere,Flevoland,24,Ziekenhuisopname,,
2020-07-31,34,Almere,Flevoland,24,Overleden,,
2020-07-31,37,Stadskanaal,Groningen,20,Totaal,,
2020-07-31,37,Stadskanaal,Groningen,20,Ziekenhuisopname,,
2020-07-31,37,Stadskanaal,Groningen,20,Overleden,,
2020-07-31,47,Veendam,Groningen,20,Totaal,,
2020-07-31,47,Veendam,Groningen,20,Ziekenhuisopname,,
2020-07-31,47,Veendam,Groningen,20,Overleden,,
2020-07-31,50,Zeewolde,Flevoland,24,Totaal,,
2020-07-31,50,Zeewolde,Flevoland,24,Ziekenhuisopname,,
2020-07-31,50,Zeewolde,Flevoland,24,Overleden,,
2020-07-31,59,Achtkarspelen,Friesland,21,Totaal,,
2020-07-31,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,,
2020-07-31,59,Achtkarspelen,Friesland,21,Overleden,,
2020-07-31,60,Ameland,Friesland,21,Totaal,,
2020-07-31,60,Ameland,Friesland,21,Ziekenhuisopname,,
2020-07-31,60,Ameland,Friesland,21,Overleden,,
2020-07-31,72,Harlingen,Friesland,21,Totaal,,
2020-07-31,72,Harlingen,Friesland,21,Ziekenhuisopname,,
2020-07-31,72,Harlingen,Friesland,21,Overleden,,
2020-07-31,74,Heerenveen,Friesland,21,Totaal,,
2020-07-31,74,Heerenveen,Friesland,21,Ziekenhuisopname,,
2020-07-31,74,Heerenveen,Friesland,21,Overleden,,
2020-07-31,80,Leeuwarden,Friesland,21,Totaal,,
2020-07-31,80,Leeuwarden,Friesland,21,Ziekenhuisopname,,
2020-07-31,80,Leeuwarden,Friesland,21,Overleden,,
2020-07-31,85,Ooststellingwerf,Friesland,21,Totaal,,
2020-07-31,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,,
2020-07-31,85,Ooststellingwerf,Friesland,21,Overleden,,
2020-07-31,86,Opsterland,Friesland,21,Totaal,,
2020-07-31,86,Opsterland,Friesland,21,Ziekenhuisopname,,
2020-07-31,86,Opsterland,Friesland,21,Overleden,,
2020-07-31,88,Schiermonnikoog,Friesland,21,Totaal,,
2020-07-31,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,,
2020-07-31,88,Schiermonnikoog,Friesland,21,Overleden,,
2020-07-31,90,Smallingerland,Friesland,21,Totaal,,
2020-07-31,90,Smallingerland,Friesland,21,Ziekenhuisopname,,
2020-07-31,90,Smallingerland,Friesland,21,Overleden,,
2020-07-31,93,Terschelling,Friesland,21,Totaal,,
2020-07-31,93,Terschelling,Friesland,21,Ziekenhuisopname,,
2020-07-31,93,Terschelling,Friesland,21,Overleden,,
2020-07-31,96,Vlieland,Friesland,21,Totaal,,
2020-07-31,96,Vlieland,Friesland,21,Ziekenhuisopname,,
2020-07-31,96,Vlieland,Friesland,21,Overleden,,
2020-07-31,98,Weststellingwerf,Friesland,21,Totaal,,
2020-07-31,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,,
2020-07-31,98,Weststellingwerf,Friesland,21,Overleden,,
2020-07-31,106,Assen,Drenthe,22,Totaal,,
2020-07-31,106,Assen,Drenthe,22,Ziekenhuisopname,,
2020-07-31,106,Assen,Drenthe,22,Overleden,,
2020-07-31,109,Coevorden,Drenthe,22,Totaal,,
2020-07-31,109,Coevorden,Drenthe,22,Ziekenhuisopname,,
2020-07-31,109,Coevorden,Drenthe,22,Overleden,,
2020-07-31,114,Emmen,Drenthe,22,Totaal,,
2020-07-31,114,Emmen,Drenthe,22,Ziekenhuisopname,,
2020-07-31,114,Emmen,Drenthe,22,Overleden,,
2020-07-31,118,Hoogeveen,Drenthe,22,Totaal,,
2020-07-31,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,,
2020-07-31,118,Hoogeveen,Drenthe,22,Overleden,,
2020-07-31,119,Meppel,Drenthe,22,Totaal,,
2020-07-31,119,Meppel,Drenthe,22,Ziekenhuisopname,,
2020-07-31,119,Meppel,Drenthe,22,Overleden,,
2020-07-31,141,Almelo,Overijssel,23,Totaal,,
2020-07-31,141,Almelo,Overijssel,23,Ziekenhuisopname,,
2020-07-31,141,Almelo,Overijssel,23,Overleden,,
2020-07-31,147,Borne,Overijssel,23,Totaal,,
2020-07-31,147,Borne,Overijssel,23,Ziekenhuisopname,,
2020-07-31,147,Borne,Overijssel,23,Overleden,,
2020-07-31,148,Dalfsen,Overijssel,23,Totaal,,
2020-07-31,148,Dalfsen,Overijssel,23,Ziekenhuisopname,,
2020-07-31,148,Dalfsen,Overijssel,23,Overleden,,
2020-07-31,150,Deventer,Overijssel,23,Totaal,,
2020-07-31,150,Deventer,Overijssel,23,Ziekenhuisopname,,
2020-07-31,150,Deventer,Overijssel,23,Overleden,,
2020-07-31,153,Enschede,Overijssel,23,Totaal,,
2020-07-31,153,Enschede,Overijssel,23,Ziekenhuisopname,,
2020-07-31,153,Enschede,Overijssel,23,Overleden,,
2020-07-31,158,Haaksbergen,Overijssel,23,Totaal,,
2020-07-31,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,,
2020-07-31,158,Haaksbergen,Overijssel,23,Overleden,,
2020-07-31,160,Hardenberg,Overijssel,23,Totaal,,
2020-07-31,160,Hardenberg,Overijssel,23,Ziekenhuisopname,,
2020-07-31,160,Hardenberg,Overijssel,23,Overleden,,
2020-07-31,163,Hellendoorn,Overijssel,23,Totaal,,
2020-07-31,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,,
2020-07-31,163,Hellendoorn,Overijssel,23,Overleden,,
2020-07-31,164,Hengelo,Overijssel,23,Totaal,,
2020-07-31,164,Hengelo,Overijssel,23,Ziekenhuisopname,,
2020-07-31,164,Hengelo,Overijssel,23,Overleden,,
2020-07-31,166,Kampen,Overijssel,23,Totaal,,
2020-07-31,166,Kampen,Overijssel,23,Ziekenhuisopname,,
2020-07-31,166,Kampen,Overijssel,23,Overleden,,
2020-07-31,168,Losser,Overijssel,23,Totaal,,
2020-07-31,168,Losser,Overijssel,23,Ziekenhuisopname,,
2020-07-31,168,Losser,Overijssel,23,Overleden,,
2020-07-31,171,Noordoostpolder,Flevoland,24,Totaal,,
2020-07-31,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,,
2020-07-31,171,Noordoostpolder,Flevoland,24,Overleden,,
2020-07-31,173,Oldenzaal,Overijssel,23,Totaal,,
2020-07-31,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,,
2020-07-31,173,Oldenzaal,Overijssel,23,Overleden,,
2020-07-31,175,Ommen,Overijssel,23,Totaal,,
2020-07-31,175,Ommen,Overijssel,23,Ziekenhuisopname,,
2020-07-31,175,Ommen,Overijssel,23,Overleden,,
2020-07-31,177,Raalte,Overijssel,23,Totaal,,
2020-07-31,177,Raalte,Overijssel,23,Ziekenhuisopname,,
2020-07-31,177,Raalte,Overijssel,23,Overleden,,
2020-07-31,180,Staphorst,Overijssel,23,Totaal,,
2020-07-31,180,Staphorst,Overijssel,23,Ziekenhuisopname,,
2020-07-31,180,Staphorst,Overijssel,23,Overleden,,
2020-07-31,183,Tubbergen,Overijssel,23,Totaal,,
2020-07-31,183,Tubbergen,Overijssel,23,Ziekenhuisopname,,
2020-07-31,183,Tubbergen,Overijssel,23,Overleden,,
2020-07-31,184,Urk,Flevoland,24,Totaal,,
2020-07-31,184,Urk,Flevoland,24,Ziekenhuisopname,,
2020-07-31,184,Urk,Flevoland,24,Overleden,,
2020-07-31,189,Wierden,Overijssel,23,Totaal,,
2020-07-31,189,Wierden,Overijssel,23,Ziekenhuisopname,,
2020-07-31,189,Wierden,Overijssel,23,Overleden,,
2020-07-31,193,Zwolle,Overijssel,23,Totaal,,
2020-07-31,193,Zwolle,Overijssel,23,Ziekenhuisopname,,
2020-07-31,193,Zwolle,Overijssel,23,Overleden,,
2020-07-31,197,Aalten,Gelderland,25,Totaal,,
2020-07-31,197,Aalten,Gelderland,25,Ziekenhuisopname,,
2020-07-31,197,Aalten,Gelderland,25,Overleden,,
2020-07-31,200,Apeldoorn,Gelderland,25,Totaal,,
2020-07-31,200,Apeldoorn,Gelderland,25,Ziekenhuisopname,,
2020-07-31,200,Apeldoorn,Gelderland,25,Overleden,,
2020-07-31,202,Arnhem,Gelderland,25,Totaal,,
