Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-31,-1,,,-1,Totaal,39,2383
2020-10-31,-1,,,-1,Ziekenhuisopname,1,90
2020-10-31,-1,,,-1,Overleden,1,25
2020-10-31,3,Appingedam,Groningen,20,Totaal,3,58
2020-10-31,3,Appingedam,Groningen,20,Ziekenhuisopname,1,8
2020-10-31,3,Appingedam,Groningen,20,Overleden,0,1
2020-10-31,10,Delfzijl,Groningen,20,Totaal,4,141
2020-10-31,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,8
2020-10-31,10,Delfzijl,Groningen,20,Overleden,0,0
2020-10-31,14,Groningen,Groningen,20,Totaal,38,3512
2020-10-31,14,Groningen,Groningen,20,Ziekenhuisopname,0,32
2020-10-31,14,Groningen,Groningen,20,Overleden,0,4
2020-10-31,24,Loppersum,Groningen,20,Totaal,0,53
2020-10-31,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-10-31,24,Loppersum,Groningen,20,Overleden,0,0
2020-10-31,34,Almere,Flevoland,24,Totaal,154,3991
2020-10-31,34,Almere,Flevoland,24,Ziekenhuisopname,0,170
2020-10-31,34,Almere,Flevoland,24,Overleden,0,40
2020-10-31,37,Stadskanaal,Groningen,20,Totaal,12,302
2020-10-31,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,8
2020-10-31,37,Stadskanaal,Groningen,20,Overleden,1,5
2020-10-31,47,Veendam,Groningen,20,Totaal,6,195
2020-10-31,47,Veendam,Groningen,20,Ziekenhuisopname,0,4
2020-10-31,47,Veendam,Groningen,20,Overleden,0,1
2020-10-31,50,Zeewolde,Flevoland,24,Totaal,9,276
2020-10-31,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,13
2020-10-31,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-10-31,59,Achtkarspelen,Friesland,21,Totaal,4,193
2020-10-31,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-10-31,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-10-31,60,Ameland,Friesland,21,Totaal,2,41
2020-10-31,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
2020-10-31,60,Ameland,Friesland,21,Overleden,0,0
2020-10-31,72,Harlingen,Friesland,21,Totaal,0,97
2020-10-31,72,Harlingen,Friesland,21,Ziekenhuisopname,0,4
2020-10-31,72,Harlingen,Friesland,21,Overleden,0,1
2020-10-31,74,Heerenveen,Friesland,21,Totaal,13,404
2020-10-31,74,Heerenveen,Friesland,21,Ziekenhuisopname,0,16
2020-10-31,74,Heerenveen,Friesland,21,Overleden,0,22
2020-10-31,80,Leeuwarden,Friesland,21,Totaal,16,1401
2020-10-31,80,Leeuwarden,Friesland,21,Ziekenhuisopname,1,46
2020-10-31,80,Leeuwarden,Friesland,21,Overleden,0,10
2020-10-31,85,Ooststellingwerf,Friesland,21,Totaal,4,173
2020-10-31,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,0,5
2020-10-31,85,Ooststellingwerf,Friesland,21,Overleden,0,1
2020-10-31,86,Opsterland,Friesland,21,Totaal,3,183
2020-10-31,86,Opsterland,Friesland,21,Ziekenhuisopname,0,8
2020-10-31,86,Opsterland,Friesland,21,Overleden,0,0
2020-10-31,88,Schiermonnikoog,Friesland,21,Totaal,0,3
2020-10-31,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,0,1
2020-10-31,88,Schiermonnikoog,Friesland,21,Overleden,0,0
2020-10-31,90,Smallingerland,Friesland,21,Totaal,5,409
2020-10-31,90,Smallingerland,Friesland,21,Ziekenhuisopname,0,12
2020-10-31,90,Smallingerland,Friesland,21,Overleden,0,7
2020-10-31,93,Terschelling,Friesland,21,Totaal,3,64
2020-10-31,93,Terschelling,Friesland,21,Ziekenhuisopname,0,1
2020-10-31,93,Terschelling,Friesland,21,Overleden,0,1
2020-10-31,96,Vlieland,Friesland,21,Totaal,0,16
2020-10-31,96,Vlieland,Friesland,21,Ziekenhuisopname,0,0
2020-10-31,96,Vlieland,Friesland,21,Overleden,0,0
2020-10-31,98,Weststellingwerf,Friesland,21,Totaal,4,241
2020-10-31,98,Weststellingwerf,Friesland,21,Ziekenhuisopname,0,3
2020-10-31,98,Weststellingwerf,Friesland,21,Overleden,0,5
2020-10-31,106,Assen,Drenthe,22,Totaal,39,676
2020-10-31,106,Assen,Drenthe,22,Ziekenhuisopname,0,14
2020-10-31,106,Assen,Drenthe,22,Overleden,0,3
2020-10-31,109,Coevorden,Drenthe,22,Totaal,9,339
2020-10-31,109,Coevorden,Drenthe,22,Ziekenhuisopname,0,18
2020-10-31,109,Coevorden,Drenthe,22,Overleden,1,3
2020-10-31,114,Emmen,Drenthe,22,Totaal,39,1480
2020-10-31,114,Emmen,Drenthe,22,Ziekenhuisopname,0,49
2020-10-31,114,Emmen,Drenthe,22,Overleden,0,23
2020-10-31,118,Hoogeveen,Drenthe,22,Totaal,24,631
2020-10-31,118,Hoogeveen,Drenthe,22,Ziekenhuisopname,0,29
2020-10-31,118,Hoogeveen,Drenthe,22,Overleden,0,12
2020-10-31,119,Meppel,Drenthe,22,Totaal,9,299
2020-10-31,119,Meppel,Drenthe,22,Ziekenhuisopname,0,11
2020-10-31,119,Meppel,Drenthe,22,Overleden,0,5
2020-10-31,141,Almelo,Overijssel,23,Totaal,97,1392
2020-10-31,141,Almelo,Overijssel,23,Ziekenhuisopname,0,32
2020-10-31,141,Almelo,Overijssel,23,Overleden,0,14
2020-10-31,147,Borne,Overijssel,23,Totaal,13,399
2020-10-31,147,Borne,Overijssel,23,Ziekenhuisopname,0,16
2020-10-31,147,Borne,Overijssel,23,Overleden,0,6
2020-10-31,148,Dalfsen,Overijssel,23,Totaal,11,472
2020-10-31,148,Dalfsen,Overijssel,23,Ziekenhuisopname,0,17
2020-10-31,148,Dalfsen,Overijssel,23,Overleden,0,7
2020-10-31,150,Deventer,Overijssel,23,Totaal,49,1491
2020-10-31,150,Deventer,Overijssel,23,Ziekenhuisopname,0,50
2020-10-31,150,Deventer,Overijssel,23,Overleden,0,42
2020-10-31,153,Enschede,Overijssel,23,Totaal,178,3014
2020-10-31,153,Enschede,Overijssel,23,Ziekenhuisopname,2,70
2020-10-31,153,Enschede,Overijssel,23,Overleden,0,41
2020-10-31,158,Haaksbergen,Overijssel,23,Totaal,21,555
2020-10-31,158,Haaksbergen,Overijssel,23,Ziekenhuisopname,0,18
2020-10-31,158,Haaksbergen,Overijssel,23,Overleden,0,11
2020-10-31,160,Hardenberg,Overijssel,23,Totaal,17,724
2020-10-31,160,Hardenberg,Overijssel,23,Ziekenhuisopname,0,24
2020-10-31,160,Hardenberg,Overijssel,23,Overleden,0,10
2020-10-31,163,Hellendoorn,Overijssel,23,Totaal,40,566
2020-10-31,163,Hellendoorn,Overijssel,23,Ziekenhuisopname,0,13
2020-10-31,163,Hellendoorn,Overijssel,23,Overleden,0,14
2020-10-31,164,Hengelo,Overijssel,23,Totaal,54,1555
2020-10-31,164,Hengelo,Overijssel,23,Ziekenhuisopname,0,39
2020-10-31,164,Hengelo,Overijssel,23,Overleden,0,24
2020-10-31,166,Kampen,Overijssel,23,Totaal,14,709
2020-10-31,166,Kampen,Overijssel,23,Ziekenhuisopname,0,61
2020-10-31,166,Kampen,Overijssel,23,Overleden,0,37
2020-10-31,168,Losser,Overijssel,23,Totaal,20,455
2020-10-31,168,Losser,Overijssel,23,Ziekenhuisopname,0,11
2020-10-31,168,Losser,Overijssel,23,Overleden,0,2
2020-10-31,171,Noordoostpolder,Flevoland,24,Totaal,16,442
2020-10-31,171,Noordoostpolder,Flevoland,24,Ziekenhuisopname,1,20
2020-10-31,171,Noordoostpolder,Flevoland,24,Overleden,1,12
2020-10-31,173,Oldenzaal,Overijssel,23,Totaal,23,711
2020-10-31,173,Oldenzaal,Overijssel,23,Ziekenhuisopname,0,16
2020-10-31,173,Oldenzaal,Overijssel,23,Overleden,0,17
2020-10-31,175,Ommen,Overijssel,23,Totaal,10,205
2020-10-31,175,Ommen,Overijssel,23,Ziekenhuisopname,0,9
2020-10-31,175,Ommen,Overijssel,23,Overleden,0,4
2020-10-31,177,Raalte,Overijssel,23,Totaal,18,567
2020-10-31,177,Raalte,Overijssel,23,Ziekenhuisopname,0,25
2020-10-31,177,Raalte,Overijssel,23,Overleden,0,24
2020-10-31,180,Staphorst,Overijssel,23,Totaal,10,344
2020-10-31,180,Staphorst,Overijssel,23,Ziekenhuisopname,0,8
2020-10-31,180,Staphorst,Overijssel,23,Overleden,0,4
2020-10-31,183,Tubbergen,Overijssel,23,Totaal,31,734
2020-10-31,183,Tubbergen,Overijssel,23,Ziekenhuisopname,0,12
2020-10-31,183,Tubbergen,Overijssel,23,Overleden,0,6
2020-10-31,184,Urk,Flevoland,24,Totaal,13,196
2020-10-31,184,Urk,Flevoland,24,Ziekenhuisopname,0,24
2020-10-31,184,Urk,Flevoland,24,Overleden,0,4
2020-10-31,189,Wierden,Overijssel,23,Totaal,35,558
2020-10-31,189,Wierden,Overijssel,23,Ziekenhuisopname,0,7
2020-10-31,189,Wierden,Overijssel,23,Overleden,0,6
2020-10-31,193,Zwolle,Overijssel,23,Totaal,58,1588
2020-10-31,193,Zwolle,Overijssel,23,Ziekenhuisopname,0,54
2020-10-31,193,Zwolle,Overijssel,23,Overleden,0,51
2020-10-31,197,Aalten,Gelderland,25,Totaal,20,382
2020-10-31,197,Aalten,Gelderland,25,Ziekenhuisopname,0,13
2020-10-31,197,Aalten,Gelderland,25,Overleden,0,8
2020-10-31,200,Apeldoorn,Gelderland,25,Totaal,77,2060
2020-10-31,200,Apeldoorn,Gelderland,25,Ziekenhuisopname,0,116
2020-10-31,200,Apeldoorn,Gelderland,25,Overleden,0,56
2020-10-31,202,Arnhem,Gelderland,25,Totaal,96,2534
2020-10-31,202,Arnhem,Gelderland,25,Ziekenhuisopname,2,96
2020-10-31,202,Arnhem,Gelderland,25,Overleden,1,36
2020-10-31,203,Barneveld,Gelderland,25,Totaal,31,950
2020-10-31,203,Barneveld,Gelderland,25,Ziekenhuisopname,0,25
2020-10-31,203,Barneveld,Gelderland,25,Overleden,0,11
2020-10-31,209,Beuningen,Gelderland,25,Totaal,18,423
2020-10-31,209,Beuningen,Gelderland,25,Ziekenhuisopname,0,20
2020-10-31,209,Beuningen,Gelderland,25,Overleden,0,6
2020-10-31,213,Brummen,Gelderland,25,Totaal,14,230
2020-10-31,213,Brummen,Gelderland,25,Ziekenhuisopname,0,19
2020-10-31,213,Brummen,Gelderland,25,Overleden,0,6
2020-10-31,214,Buren,Gelderland,25,Totaal,15,423
2020-10-31,214,Buren,Gelderland,25,Ziekenhuisopname,0,23
2020-10-31,214,Buren,Gelderland,25,Overleden,0,8
2020-10-31,216,Culemborg,Gelderland,25,Totaal,27,604
2020-10-31,216,Culemborg,Gelderland,25,Ziekenhuisopname,0,28
2020-10-31,216,Culemborg,Gelderland,25,Overleden,0,10
2020-10-31,221,Doesburg,Gelderland,25,Totaal,3,187
2020-10-31,221,Doesburg,Gelderland,25,Ziekenhuisopname,0,11
2020-10-31,221,Doesburg,Gelderland,25,Overleden,0,7
2020-10-31,222,Doetinchem,Gelderland,25,Totaal,40,794
2020-10-31,222,Doetinchem,Gelderland,25,Ziekenhuisopname,0,33
2020-10-31,222,Doetinchem,Gelderland,25,Overleden,0,17
2020-10-31,225,Druten,Gelderland,25,Totaal,9,323
2020-10-31,225,Druten,Gelderland,25,Ziekenhuisopname,0,28
2020-10-31,225,Druten,Gelderland,25,Overleden,1,10
2020-10-31,226,Duiven,Gelderland,25,Totaal,9,376
2020-10-31,226,Duiven,Gelderland,25,Ziekenhuisopname,0,17
2020-10-31,226,Duiven,Gelderland,25,Overleden,0,6
2020-10-31,228,Ede,Gelderland,25,Totaal,50,2010
2020-10-31,228,Ede,Gelderland,25,Ziekenhuisopname,0,74
