Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-20,-1,,,-1,Totaal,,
2020-10-20,-1,,,-1,Ziekenhuisopname,,
2020-10-20,-1,,,-1,Overleden,,
2020-10-20,3,Appingedam,Groningen,20,Totaal,,
2020-10-20,3,Appingedam,Groningen,20,Ziekenhuisopname,,
2020-10-20,3,Appingedam,Groningen,20,Overleden,,
2020-10-20,10,Delfzijl,Groningen,20,Totaal,,
2020-10-20,10,Delfzijl,Groningen,20,Ziekenhuisopname,,
2020-10-20,10,Delfzijl,Groningen,20,Overleden,,
2020-10-20,14,Groningen,Groningen,20,Totaal,,
2020-10-20,14,Groningen,Groningen,20,Ziekenhuisopname,,
2020-10-20,14,Groningen,Groningen,20,Overleden,,
2020-10-20,24,Loppersum,Groningen,20,Totaal,,
2020-10-20,24,Loppersum,Groningen,20,Ziekenhuisopname,,
2020-10-20,24,Loppersum,Groningen,20,Overleden,,
2020-10-20,34,Almere,Flevoland,24,Totaal,,
2020-10-20,34,Almere,Flevoland,24,Ziekenhuisopname,,
2020-10-20,34,Almere,Flevoland,24,Overleden,,
2020-10-20,37,Stadskanaal,Groningen,20,Totaal,,
2020-10-20,37,Stadskanaal,Groningen,20,Ziekenhuisopname,,
2020-10-20,37,Stadskanaal,Groningen,20,Overleden,,
2020-10-20,47,Veendam,Groningen,20,Totaal,,
2020-10-20,47,Veendam,Groningen,20,Ziekenhuisopname,,
2020-10-20,47,Veendam,Groningen,20,Overleden,,
2020-10-20,50,Zeewolde,Flevoland,24,Totaal,,
2020-10-20,50,Zeewolde,Flevoland,24,Ziekenhuisopname,,
2020-10-20,50,Zeewolde,Flevoland,24,Overleden,,
2020-10-20,59,Achtkarspelen,Friesland,21,Totaal,,
2020-10-20,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,,
2020-10-20,59,Achtkarspelen,Friesland,21,Overleden,,
2020-10-20,60,Ameland,Friesland,21,Totaal,,
2020-10-20,60,Ameland,Friesland,21,Ziekenhuisopname,,
2020-10-20,60,Ameland,Friesland,21,Overleden,,
2020-10-20,72,Harlingen,Friesland,21,Totaal,,
2020-10-20,72,Harlingen,Friesland,21,Ziekenhuisopname,,
2020-10-20,72,Harlingen,Friesland,21,Overleden,,
2020-10-20,74,Heerenveen,Friesland,21,Totaal,,
2020-10-20,74,Heerenveen,Friesland,21,Ziekenhuisopname,,
2020-10-20,74,Heerenveen,Friesland,21,Overleden,,
2020-10-20,80,Leeuwarden,Friesland,21,Totaal,,
2020-10-20,80,Leeuwarden,Friesland,21,Ziekenhuisopname,,
2020-10-20,80,Leeuwarden,Friesland,21,Overleden,,
2020-10-20,85,Ooststellingwerf,Friesland,21,Totaal,,
2020-10-20,85,Ooststellingwerf,Friesland,21,Ziekenhuisopname,,
2020-10-20,85,Ooststellingwerf,Friesland,21,Overleden,,
2020-10-20,86,Opsterland,Friesland,21,Totaal,,
2020-10-20,86,Opsterland,Friesland,21,Ziekenhuisopname,,
2020-10-20,86,Opsterland,Friesland,21,Overleden,,
2020-10-20,88,Schiermonnikoog,Friesland,21,Totaal,,
2020-10-20,88,Schiermonnikoog,Friesland,21,Ziekenhuisopname,,
2020-10-20,88,Schiermonnikoog,Friesland,21,Overleden,,
2020-10-20,90,Smallingerland,Friesland,21,Totaal,,
2020-10-20,90,Smallingerland,Friesland,21,Ziekenhuisopname,,
