Gemnr;Gemeente;Meldingen;Zkh opname;Overleden;BevAant;Meldingen per 100.000;Zkh opname per 100.000;Overleden per 100.000
569;Nieuwkoop;46;8;4;28809;159.7;27.8;13.9
267;Nijkerk;54;22;3;43176;125.1;51;6.9
268;Nijmegen;553;124;55;177698;311.2;69.8;31
1930;Nissewaard;161;48;12;85237;188.9;56.3;14.1
1970;Noardeast-Fryslân;24;6;4;45251;53;13.3;8.8
1695;Noord-Beveland;7;1;0;7395;94.7;13.5;0
1699;Noordenveld;18;4;1;31242;57.6;12.8;3.2
171;Noordoostpolder;74;14;9;47262;156.6;29.6;19
575;Noordwijk;42;17;2;43528;96.5;39.1;4.6
820;Nuenen, Gerwen en Nederwetten;49;17;8;23379;209.6;72.7;34.2
302;Nunspeet;203;42;20;27845;729;150.8;71.8
579;Oegstgeest;38;8;3;24843;153;32.2;12.1
823;Oirschot;58;12;9;18723;309.8;64.1;48.1
824;Oisterwijk;59;20;9;26241;224.8;76.2;34.3
1895;Oldambt;13;7;0;38213;34;18.3;0
269;Oldebroek;151;37;19;23645;638.6;156.5;80.4
173;Oldenzaal;48;14;7;31832;150.8;44;22
1773;Olst-Wijhe;47;12;8;18251;257.5;65.7;43.8
175;Ommen;50;9;2;18007;277.7;50;11.1
1586;Oost Gelre;51;14;6;29623;172.2;47.3;20.3
826;Oosterhout;108;45;14;55990;192.9;80.4;25
85;Ooststellingwerf;7;3;0;25472;27.5;11.8;0
431;Oostzaan;26;11;2;9733;267.1;113;20.5
432;Opmeer;8;1;1;11837;67.6;8.4;8.4
86;Opsterland;23;7;0;29742;77.3;23.5;0
828;Oss;452;165;85;91932;491.7;179.5;92.5
1509;Oude IJsselstreek;75;17;9;39392;190.4;43.2;22.8
437;Ouder-Amstel;33;5;0;14029;235.2;35.6;0
589;Oudewater;51;25;8;10226;498.7;244.5;78.2
1734;Overbetuwe;120;56;15;47909;250.5;116.9;31.3
590;Papendrecht;57;8;6;32133;177.4;24.9;18.7
1894;Peel en Maas;260;142;59;43420;598.8;327;135.9
765;Pekela;5;4;0;12199;41;32.8;0
1926;Pijnacker-Nootdorp;112;23;13;55329;202.4;41.6;23.5
439;Purmerend;204;64;30;81233;251.1;78.8;36.9
273;Putten;23;4;0;24113;95.4;16.6;0
177;Raalte;146;24;16;37709;387.2;63.6;42.4
703;Reimerswaal;29;4;2;22728;127.6;17.6;8.8
274;Renkum;65;14;5;31404;207;44.6;15.9
339;Renswoude;19;5;5;5448;348.8;91.8;91.8
1667;Reusel-De Mierden;22;10;2;13110;167.8;76.3;15.3
275;Rheden;100;32;14;43736;228.6;73.2;32
340;Rhenen;30;9;6;20125;149.1;44.7;29.8
597;Ridderkerk;114;34;12;46204;246.7;73.6;26
1742;Rijssen-Holten;161;29;13;38178;421.7;76;34.1
603;Rijswijk;107;33;18;54432;196.6;60.6;33.1
1669;Roerdalen;47;27;7;20572;228.5;131.2;34
957;Roermond;123;58;21;58254;211.1;99.6;36
1674;Roosendaal;205;27;19;77226;265.5;35;24.6
599;Rotterdam;2095;454;254;651376;321.6;69.7;39
277;Rozendaal;3;1;0;1705;176;58.7;0
840;Rucphen;63;10;9;22873;275.4;43.7;39.3
518;s-Gravenhage;1208;287;179;545163;221.6;52.6;32.8
441;Schagen;72;19;9;46482;154.9;40.9;19.4
279;Scherpenzeel;25;4;2;9880;253;40.5;20.2
606;Schiedam;192;47;19;78739;243.8;59.7;24.1
88;Schiermonnikoog;0;0;0;947;0;0;0
1676;Schouwen-Duiveland;52;11;2;33858;153.6;32.5;5.9
965;Simpelveld;40;18;5;10552;379.1;170.6;47.4
1702;Sint Anthonis;61;20;11;11672;522.6;171.4;94.2
845;Sint-Michielsgestel;96;36;15;29203;328.7;123.3;51.4
1883;Sittard-Geleen;379;112;57;92422;410.1;121.2;61.7
610;Sliedrecht;50;9;5;25217;198.3;35.7;19.8
1714;Sluis;17;8;4;23217;73.2;34.5;17.2
90;Smallingerland;53;9;5;56154;94.4;16;8.9
342;Soest;79;22;11;46607;169.5;47.2;23.6
847;Someren;99;31;8;19376;510.9;160;41.3
848;Son en Breugel;70;31;14;17321;404.1;179;80.8
37;Stadskanaal;5;2;1;31688;15.8;6.3;3.2
180;Staphorst;57;8;4;17144;332.5;46.7;23.3
532;Stede Broec;48;19;5;21734;220.9;87.4;23
851;Steenbergen;78;13;11;24501;318.4;53.1;44.9
1708;Steenwijkerland;85;14;5;44139;192.6;31.7;11.3
971;Stein;110;43;15;25000;440;172;60
1904;Stichtse Vecht;98;31;10;64928;150.9;47.7;15.4
1900;Súdwest-Fryslân;77;17;3;89987;85.6;18.9;3.3
715;Terneuzen;102;25;3;54438;187.4;45.9;5.5
93;Terschelling;2;0;0;4889;40.9;0;0
448;Texel;10;4;1;13573;73.7;29.5;7.4
1525;Teylingen;48;12;2;37426;128.3;32.1;5.3
716;Tholen;134;38;14;25758;520.2;147.5;54.4
281;Tiel;102;41;18;42161;241.9;97.2;42.7
855;Tilburg;680;199;150;219800;309.4;90.5;68.2
183;Tubbergen;77;11;5;21279;361.9;51.7;23.5
1700;Twenterand;57;12;2;33743;168.9;35.6;5.9
1730;Tynaarlo;38;9;0;33879;112.2;26.6;0
737;Tytsjerksteradiel;15;4;1;32046;46.8;12.5;3.1
856;Uden;254;116;63;42122;603;275.4;149.6
450;Uitgeest;22;5;1;13649;161.2;36.6;7.3
451;Uithoorn;47;16;2;29466;159.5;54.3;6.8
184;Urk;70;21;4;21033;332.8;99.8;19
344;Utrecht;901;243;89;357694;251.9;67.9;24.9
1581;Utrechtse Heuvelrug;98;29;14;49601;197.6;58.5;28.2
981;Vaals;29;10;1;10099;287.2;99;9.9
994;Valkenburg aan de Geul;76;17;7;16360;464.5;103.9;42.8
858;Valkenswaard;171;17;34;31200;548.1;54.5;109
47;Veendam;8;2;0;27387;29.2;7.3;0
345;Veenendaal;162;47;10;66491;243.6;70.7;15
717;Veere;26;6;2;21885;118.8;27.4;9.1
861;Veldhoven;121;31;16;45458;266.2;68.2;35.2
453;Velsen;255;31;37;68660;371.4;45.2;53.9
983;Venlo;290;125;60;101797;284.9;122.8;58.9
984;Venray;100;37;17;43604;229.3;84.9;39
1961;Vijfheerenlanden;232;31;36;56816;408.3;54.6;63.4
622;Vlaardingen;233;40;24;73445;317.2;54.5;32.7
96;Vlieland;0;0;0;1152;0;0;0
718;Vlissingen;50;9;5;44365;112.7;20.3;11.3
986;Voerendaal;43;17;7;12471;344.8;136.3;56.1
626;Voorschoten;48;11;8;25603;187.5;43;31.2
285;Voorst;47;14;11;24546;191.5;57;44.8
865;Vught;99;41;17;26554;372.8;154.4;64
1949;Waadhoeke;90;11;11;46079;195.3;23.9;23.9
866;Waalre;29;7;4;17454;166.2;40.1;22.9
867;Waalwijk;143;28;30;48620;294.1;57.6;61.7
627;Waddinxveen;54;16;6;29293;184.3;54.6;20.5
289;Wageningen;46;20;9;39673;115.9;50.4;22.7
629;Wassenaar;46;8;11;26214;175.5;30.5;42
852;Waterland;30;15;4;17422;172.2;86.1;23
988;Weert;125;65;11;50107;249.5;129.7;22
457;Weesp;70;9;9;19729;354.8;45.6;45.6
1960;West Betuwe;168;42;25;51198;328.1;82;48.8
668;West Maas en Waal;77;17;9;19320;398.6;88;46.6
1969;Westerkwartier;57;14;4;63375;89.9;22.1;6.3
1701;Westerveld;32;9;3;19460;164.4;46.2;15.4
293;Westervoort;33;12;5;14973;220.4;80.1;33.4
1950;Westerwolde;6;5;0;25796;23.3;19.4;0
1783;Westland;244;57;26;110357;221.1;51.7;23.6
98;Weststellingwerf;27;3;4;25916;104.2;11.6;15.4
614;Westvoorne;25;7;0;14728;169.7;47.5;0
189;Wierden;45;5;5;24440;184.1;20.5;20.5
296;Wijchen;132;40;11;41124;321;97.3;26.7
1696;Wijdemeren;25;8;0;24360;102.6;32.8;0
352;Wijk bij Duurstede;31;9;1;23910;129.7;37.6;4.2
294;Winterswijk;39;5;3;28865;135.1;17.3;10.4
873;Woensdrecht;60;5;6;21883;274.2;22.8;27.4
632;Woerden;155;47;18;52294;296.4;89.9;34.4
880;Wormerland;42;20;6;16299;257.7;122.7;36.8
351;Woudenberg;30;9;2;13362;224.5;67.4;15
479;Zaanstad;350;110;40;156711;223.3;70.2;25.5
297;Zaltbommel;85;19;9;28901;294.1;65.7;31.1
473;Zandvoort;32;10;8;17116;187;58.4;46.7
50;Zeewolde;38;11;4;22656;167.7;48.6;17.7
355;Zeist;152;34;17;64932;234.1;52.4;26.2
299;Zevenaar;89;44;14;43740;203.5;100.6;32
637;Zoetermeer;174;46;11;125283;138.9;36.7;8.8
638;Zoeterwoude;9;3;0;8611;104.5;34.8;0
1892;Zuidplas;122;23;19;43894;277.9;52.4;43.3
879;Zundert;67;20;9;21821;307;91.7;41.2
301;Zutphen;86;25;12;47942;179.4;52.1;25
1896;Zwartewaterland;139;35;17;22690;612.6;154.3;74.9
642;Zwijndrecht;127;22;15;44741;283.9;49.2;33.5
193;Zwolle;346;54;46;128831;268.6;41.9;35.7
