Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-05-03,0-4,Vrouw,0,0
2020-05-03,0-4,Man,0,0
2020-05-03,10-14,Vrouw,0,0
2020-05-03,10-14,Man,0,0
2020-05-03,15-19,Vrouw,0,0
2020-05-03,15-19,Man,0,1
2020-05-03,20-24,Vrouw,0,0
2020-05-03,20-24,Man,0,0
2020-05-03,25-29,Vrouw,0,0
2020-05-03,25-29,Man,0,3
2020-05-03,30-34,Vrouw,0,1
2020-05-03,30-34,Man,0,2
2020-05-03,35-39,Vrouw,0,1
2020-05-03,35-39,Man,0,5
2020-05-03,40-44,Vrouw,0,0
2020-05-03,40-44,Man,0,5
2020-05-03,45-49,Vrouw,0,11
2020-05-03,45-49,Man,0,6
2020-05-03,5-9,Vrouw,0,0
2020-05-03,5-9,Man,0,0
2020-05-03,50-54,Vrouw,1,18
2020-05-03,50-54,Man,0,19
2020-05-03,55-59,Vrouw,0,21
2020-05-03,55-59,Man,0,60
2020-05-03,60-64,Vrouw,1,46
2020-05-03,60-64,Man,0,95
2020-05-03,65-69,Vrouw,1,101
2020-05-03,65-69,Man,1,187
2020-05-03,70-74,Vrouw,4,210
2020-05-03,70-74,Man,6,326
2020-05-03,75-79,Vrouw,1,294
2020-05-03,75-79,Man,6,586
2020-05-03,80-84,Vrouw,8,436
2020-05-03,80-84,Man,11,647
2020-05-03,85-89,Vrouw,11,512
2020-05-03,85-89,Man,5,597
2020-05-03,90-94,Vrouw,4,373
2020-05-03,90-94,Man,2,256
2020-05-03,95+,Vrouw,5,173
2020-05-03,95+,Man,2,63
