Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-09-15,0-4,Man,0,0
2020-09-15,10-14,Man,0,0
2020-09-15,15-19,Man,0,1
2020-09-15,20-24,Man,0,0
2020-09-15,25-29,Man,0,3
2020-09-15,30-34,Man,0,3
2020-09-15,35-39,Man,0,5
2020-09-15,40-44,Man,0,7
2020-09-15,45-49,Man,0,9
2020-09-15,5-9,Man,0,0
2020-09-15,50-54,Man,0,30
2020-09-15,55-59,Man,0,75
2020-09-15,60-64,Man,1,116
2020-09-15,65-69,Man,1,229
2020-09-15,70-74,Man,0,391
2020-09-15,75-79,Man,2,669
2020-09-15,80-84,Man,2,757
2020-09-15,85-89,Man,2,734
2020-09-15,90-94,Man,1,333
2020-09-15,95+,Man,0,75
2020-09-15,0-4,Vrouw,0,0
2020-09-15,10-14,Vrouw,0,0
2020-09-15,15-19,Vrouw,0,0
2020-09-15,20-24,Vrouw,0,0
2020-09-15,25-29,Vrouw,0,0
2020-09-15,30-34,Vrouw,0,1
2020-09-15,35-39,Vrouw,0,2
2020-09-15,40-44,Vrouw,0,0
2020-09-15,45-49,Vrouw,0,15
2020-09-15,5-9,Vrouw,0,0
2020-09-15,50-54,Vrouw,0,20
2020-09-15,55-59,Vrouw,0,25
2020-09-15,60-64,Vrouw,0,51
2020-09-15,65-69,Vrouw,0,116
2020-09-15,70-74,Vrouw,1,249
2020-09-15,75-79,Vrouw,0,353
2020-09-15,80-84,Vrouw,1,541
2020-09-15,85-89,Vrouw,1,677
2020-09-15,90-94,Vrouw,2,532
2020-09-15,95+,Vrouw,0,239
