Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-05-27,0-4,Vrouw,0,0
2020-05-27,5-9,Vrouw,0,0
2020-05-27,10-14,Vrouw,0,0
2020-05-27,15-19,Vrouw,0,0
2020-05-27,20-24,Vrouw,0,0
2020-05-27,25-29,Vrouw,0,0
2020-05-27,30-34,Vrouw,0,1
2020-05-27,35-39,Vrouw,0,2
2020-05-27,40-44,Vrouw,0,0
2020-05-27,45-49,Vrouw,0,14
2020-05-27,50-54,Vrouw,0,19
2020-05-27,55-59,Vrouw,1,24
2020-05-27,60-64,Vrouw,0,50
2020-05-27,65-69,Vrouw,1,111
2020-05-27,70-74,Vrouw,2,236
2020-05-27,75-79,Vrouw,4,336
2020-05-27,80-84,Vrouw,4,506
2020-05-27,85-89,Vrouw,8,627
2020-05-27,90-94,Vrouw,9,482
2020-05-27,95+,Vrouw,2,217
2020-05-27,0-4,Man,0,0
2020-05-27,5-9,Man,0,0
2020-05-27,10-14,Man,0,0
2020-05-27,15-19,Man,0,1
2020-05-27,20-24,Man,0,0
2020-05-27,25-29,Man,0,3
2020-05-27,30-34,Man,0,2
2020-05-27,35-39,Man,0,5
2020-05-27,40-44,Man,0,5
2020-05-27,45-49,Man,0,9
2020-05-27,50-54,Man,0,25
2020-05-27,55-59,Man,1,73
2020-05-27,60-64,Man,1,108
2020-05-27,65-69,Man,3,211
2020-05-27,70-74,Man,3,374
2020-05-27,75-79,Man,6,645
2020-05-27,80-84,Man,8,721
2020-05-27,85-89,Man,6,685
2020-05-27,90-94,Man,1,306
2020-05-27,95+,Man,0,73
