Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-04-07,0-4,Vrouw,0,0
2020-04-07,5-9,Vrouw,0,0
2020-04-07,10-14,Vrouw,0,0
2020-04-07,15-19,Vrouw,0,0
2020-04-07,20-24,Vrouw,0,0
2020-04-07,25-29,Vrouw,0,0
2020-04-07,30-34,Vrouw,1,1
2020-04-07,35-39,Vrouw,0,0
2020-04-07,40-44,Vrouw,0,0
2020-04-07,45-49,Vrouw,4,4
2020-04-07,50-54,Vrouw,9,9
2020-04-07,55-59,Vrouw,12,12
2020-04-07,60-64,Vrouw,19,19
2020-04-07,65-69,Vrouw,43,43
2020-04-07,70-74,Vrouw,80,80
2020-04-07,75-79,Vrouw,130,130
2020-04-07,80-84,Vrouw,174,174
2020-04-07,85-89,Vrouw,175,175
2020-04-07,90-94,Vrouw,120,120
2020-04-07,95+,Vrouw,44,44
2020-04-07,Niet vermeld,Vrouw,1,1
2020-04-07,0-4,Man,0,0
2020-04-07,5-9,Man,0,0
2020-04-07,10-14,Man,0,0
2020-04-07,15-19,Man,0,0
2020-04-07,20-24,Man,0,0
2020-04-07,25-29,Man,1,1
2020-04-07,30-34,Man,0,0
2020-04-07,35-39,Man,1,1
2020-04-07,40-44,Man,2,2
2020-04-07,45-49,Man,2,2
2020-04-07,50-54,Man,8,8
2020-04-07,55-59,Man,19,19
2020-04-07,60-64,Man,43,43
2020-04-07,65-69,Man,91,91
2020-04-07,70-74,Man,143,143
2020-04-07,75-79,Man,287,287
2020-04-07,80-84,Man,321,321
2020-04-07,85-89,Man,271,271
2020-04-07,90-94,Man,83,83
2020-04-07,95+,Man,16,16
2020-04-07,Niet vermeld,Man,1,1
