Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-05-02,0-4,Man,0,0
2020-05-02,10-14,Man,0,0
2020-05-02,15-19,Man,0,1
2020-05-02,20-24,Man,0,0
2020-05-02,25-29,Man,0,3
2020-05-02,30-34,Man,0,2
2020-05-02,35-39,Man,0,5
2020-05-02,40-44,Man,0,5
2020-05-02,45-49,Man,0,6
2020-05-02,5-9,Man,0,0
2020-05-02,50-54,Man,0,19
2020-05-02,55-59,Man,1,60
2020-05-02,60-64,Man,1,95
2020-05-02,65-69,Man,2,186
2020-05-02,70-74,Man,2,320
2020-05-02,75-79,Man,7,580
2020-05-02,80-84,Man,12,636
2020-05-02,85-89,Man,15,592
2020-05-02,90-94,Man,5,254
2020-05-02,95+,Man,1,61
2020-05-02,0-4,Vrouw,0,0
2020-05-02,10-14,Vrouw,0,0
2020-05-02,15-19,Vrouw,0,0
2020-05-02,20-24,Vrouw,0,0
2020-05-02,25-29,Vrouw,0,0
2020-05-02,30-34,Vrouw,0,1
2020-05-02,35-39,Vrouw,0,1
2020-05-02,40-44,Vrouw,0,0
2020-05-02,45-49,Vrouw,0,11
2020-05-02,5-9,Vrouw,0,0
2020-05-02,50-54,Vrouw,0,17
2020-05-02,55-59,Vrouw,0,21
2020-05-02,60-64,Vrouw,0,45
2020-05-02,65-69,Vrouw,4,100
2020-05-02,70-74,Vrouw,2,206
2020-05-02,75-79,Vrouw,7,293
2020-05-02,80-84,Vrouw,5,428
2020-05-02,85-89,Vrouw,16,501
2020-05-02,90-94,Vrouw,10,369
2020-05-02,95+,Vrouw,4,168
