Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-10-13,0-4,Man,0,0
2020-10-13,10-14,Man,0,0
2020-10-13,15-19,Man,0,1
2020-10-13,20-24,Man,0,0
2020-10-13,25-29,Man,0,3
2020-10-13,30-34,Man,0,3
2020-10-13,35-39,Man,0,5
2020-10-13,40-44,Man,1,8
2020-10-13,45-49,Man,1,14
2020-10-13,5-9,Man,0,0
2020-10-13,50-54,Man,1,32
2020-10-13,55-59,Man,0,77
2020-10-13,60-64,Man,4,124
2020-10-13,65-69,Man,5,238
2020-10-13,70-74,Man,8,413
2020-10-13,75-79,Man,12,700
2020-10-13,80-84,Man,16,802
2020-10-13,85-89,Man,21,779
2020-10-13,90-94,Man,12,362
2020-10-13,95+,Man,2,82
2020-10-13,0-4,Vrouw,0,0
2020-10-13,10-14,Vrouw,0,0
2020-10-13,15-19,Vrouw,0,0
2020-10-13,20-24,Vrouw,0,0
2020-10-13,25-29,Vrouw,0,0
2020-10-13,30-34,Vrouw,0,1
2020-10-13,35-39,Vrouw,1,3
2020-10-13,40-44,Vrouw,0,0
2020-10-13,45-49,Vrouw,0,16
2020-10-13,5-9,Vrouw,0,0
2020-10-13,50-54,Vrouw,0,20
2020-10-13,55-59,Vrouw,2,30
2020-10-13,60-64,Vrouw,0,53
2020-10-13,65-69,Vrouw,3,123
2020-10-13,70-74,Vrouw,2,254
2020-10-13,75-79,Vrouw,12,373
2020-10-13,80-84,Vrouw,14,575
2020-10-13,85-89,Vrouw,13,714
2020-10-13,90-94,Vrouw,15,571
2020-10-13,95+,Vrouw,4,255
