Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-06-24,0-4,Vrouw,0,0
2020-06-24,5-9,Vrouw,0,0
2020-06-24,10-14,Vrouw,0,0
2020-06-24,15-19,Vrouw,0,0
2020-06-24,20-24,Vrouw,0,0
2020-06-24,25-29,Vrouw,0,0
2020-06-24,30-34,Vrouw,0,1
2020-06-24,35-39,Vrouw,0,2
2020-06-24,40-44,Vrouw,0,0
2020-06-24,45-49,Vrouw,0,14
2020-06-24,50-54,Vrouw,0,20
2020-06-24,55-59,Vrouw,0,24
2020-06-24,60-64,Vrouw,0,52
2020-06-24,65-69,Vrouw,0,114
2020-06-24,70-74,Vrouw,0,243
2020-06-24,75-79,Vrouw,1,345
2020-06-24,80-84,Vrouw,0,524
2020-06-24,85-89,Vrouw,1,664
2020-06-24,90-94,Vrouw,2,508
2020-06-24,95+,Vrouw,1,230
2020-06-24,0-4,Man,0,0
2020-06-24,5-9,Man,0,0
2020-06-24,10-14,Man,0,0
2020-06-24,15-19,Man,0,1
2020-06-24,20-24,Man,0,0
2020-06-24,25-29,Man,0,3
2020-06-24,30-34,Man,0,3
2020-06-24,35-39,Man,0,5
2020-06-24,40-44,Man,0,6
2020-06-24,45-49,Man,0,9
2020-06-24,50-54,Man,0,27
2020-06-24,55-59,Man,0,75
2020-06-24,60-64,Man,0,112
2020-06-24,65-69,Man,2,220
2020-06-24,70-74,Man,1,384
2020-06-24,75-79,Man,2,660
2020-06-24,80-84,Man,3,741
2020-06-24,85-89,Man,3,713
2020-06-24,90-94,Man,3,322
2020-06-24,95+,Man,0,75
