Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-04-14,0-4,Man,0,0
2020-04-14,10-14,Man,0,0
2020-04-14,15-19,Man,0,0
2020-04-14,20-24,Man,0,0
2020-04-14,25-29,Man,0,3
2020-04-14,30-34,Man,0,1
2020-04-14,35-39,Man,1,2
2020-04-14,40-44,Man,0,3
2020-04-14,45-49,Man,0,2
2020-04-14,5-9,Man,0,0
2020-04-14,50-54,Man,2,14
2020-04-14,55-59,Man,1,31
2020-04-14,60-64,Man,3,59
2020-04-14,65-69,Man,9,127
2020-04-14,70-74,Man,16,216
2020-04-14,75-79,Man,17,389
2020-04-14,80-84,Man,11,409
2020-04-14,85-89,Man,11,371
2020-04-14,90-94,Man,7,130
2020-04-14,95+,Man,1,24
2020-04-14,0-4,Vrouw,0,0
2020-04-14,10-14,Vrouw,0,0
2020-04-14,15-19,Vrouw,0,0
2020-04-14,20-24,Vrouw,0,0
2020-04-14,25-29,Vrouw,0,0
2020-04-14,30-34,Vrouw,0,1
2020-04-14,35-39,Vrouw,0,1
2020-04-14,40-44,Vrouw,0,0
2020-04-14,45-49,Vrouw,0,5
2020-04-14,5-9,Vrouw,0,0
2020-04-14,50-54,Vrouw,1,13
2020-04-14,55-59,Vrouw,0,14
2020-04-14,60-64,Vrouw,2,27
2020-04-14,65-69,Vrouw,1,61
2020-04-14,70-74,Vrouw,3,107
2020-04-14,75-79,Vrouw,7,172
2020-04-14,80-84,Vrouw,8,252
2020-04-14,85-89,Vrouw,12,259
2020-04-14,90-94,Vrouw,6,182
2020-04-14,95+,Vrouw,4,69
