Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-04-08,0-4,Vrouw,0,0
2020-04-08,0-4,Man,0,0
2020-04-08,10-14,Vrouw,0,0
2020-04-08,10-14,Man,0,0
2020-04-08,15-19,Vrouw,0,0
2020-04-08,15-19,Man,0,0
2020-04-08,20-24,Vrouw,0,0
2020-04-08,20-24,Man,0,0
2020-04-08,25-29,Vrouw,0,0
2020-04-08,25-29,Man,0,1
2020-04-08,30-34,Vrouw,0,1
2020-04-08,30-34,Man,0,0
2020-04-08,35-39,Vrouw,0,0
2020-04-08,35-39,Man,0,1
2020-04-08,40-44,Vrouw,0,0
2020-04-08,40-44,Man,0,2
2020-04-08,45-49,Vrouw,0,4
2020-04-08,45-49,Man,0,2
2020-04-08,5-9,Vrouw,0,0
2020-04-08,5-9,Man,0,0
2020-04-08,50-54,Vrouw,0,9
2020-04-08,50-54,Man,0,8
2020-04-08,55-59,Vrouw,0,12
2020-04-08,55-59,Man,4,23
2020-04-08,60-64,Vrouw,0,19
2020-04-08,60-64,Man,2,45
2020-04-08,65-69,Vrouw,2,45
2020-04-08,65-69,Man,6,97
2020-04-08,70-74,Vrouw,7,87
2020-04-08,70-74,Man,14,157
2020-04-08,75-79,Vrouw,4,134
2020-04-08,75-79,Man,13,300
2020-04-08,80-84,Vrouw,13,187
2020-04-08,80-84,Man,18,339
2020-04-08,85-89,Vrouw,13,188
2020-04-08,85-89,Man,23,294
2020-04-08,90-94,Vrouw,10,130
2020-04-08,90-94,Man,14,97
2020-04-08,95+,Vrouw,4,48
2020-04-08,95+,Man,0,16
2020-04-08,Niet vermeld,Vrouw,0,1
2020-04-08,Niet vermeld,Man,0,1
