Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-06-08,0-4,Man,0,0
2020-06-08,10-14,Man,0,0
2020-06-08,15-19,Man,0,1
2020-06-08,20-24,Man,0,0
2020-06-08,25-29,Man,0,3
2020-06-08,30-34,Man,0,3
2020-06-08,35-39,Man,0,5
2020-06-08,40-44,Man,0,5
2020-06-08,45-49,Man,0,9
2020-06-08,5-9,Man,0,0
2020-06-08,50-54,Man,0,27
2020-06-08,55-59,Man,0,75
2020-06-08,60-64,Man,0,111
2020-06-08,65-69,Man,0,216
2020-06-08,70-74,Man,0,379
2020-06-08,75-79,Man,1,654
2020-06-08,80-84,Man,0,734
2020-06-08,85-89,Man,1,704
2020-06-08,90-94,Man,0,318
2020-06-08,95+,Man,0,75
2020-06-08,0-4,Vrouw,0,0
2020-06-08,10-14,Vrouw,0,0
2020-06-08,15-19,Vrouw,0,0
2020-06-08,20-24,Vrouw,0,0
2020-06-08,25-29,Vrouw,0,0
2020-06-08,30-34,Vrouw,0,1
2020-06-08,35-39,Vrouw,0,2
2020-06-08,40-44,Vrouw,0,0
2020-06-08,45-49,Vrouw,0,14
2020-06-08,5-9,Vrouw,0,0
2020-06-08,50-54,Vrouw,0,20
2020-06-08,55-59,Vrouw,0,24
2020-06-08,60-64,Vrouw,0,51
2020-06-08,65-69,Vrouw,0,113
2020-06-08,70-74,Vrouw,1,242
2020-06-08,75-79,Vrouw,0,338
2020-06-08,80-84,Vrouw,0,516
2020-06-08,85-89,Vrouw,0,655
2020-06-08,90-94,Vrouw,0,497
2020-06-08,95+,Vrouw,0,224
