Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-04-19,0-4,Vrouw,0,0
2020-04-19,5-9,Vrouw,0,0
2020-04-19,10-14,Vrouw,0,0
2020-04-19,15-19,Vrouw,0,0
2020-04-19,20-24,Vrouw,0,0
2020-04-19,25-29,Vrouw,0,0
2020-04-19,30-34,Vrouw,0,1
2020-04-19,35-39,Vrouw,0,1
2020-04-19,40-44,Vrouw,0,0
2020-04-19,45-49,Vrouw,-2,6
2020-04-19,50-54,Vrouw,0,13
2020-04-19,55-59,Vrouw,-1,15
2020-04-19,60-64,Vrouw,1,36
2020-04-19,65-69,Vrouw,-3,71
2020-04-19,70-74,Vrouw,-7,151
2020-04-19,75-79,Vrouw,-18,217
2020-04-19,80-84,Vrouw,-17,319
2020-04-19,85-89,Vrouw,-24,331
2020-04-19,90-94,Vrouw,-21,250
2020-04-19,95+,Vrouw,-10,103
2020-04-19,0-4,Man,0,0
2020-04-19,5-9,Man,0,0
2020-04-19,10-14,Man,0,0
2020-04-19,15-19,Man,0,1
2020-04-19,20-24,Man,0,0
2020-04-19,25-29,Man,0,3
2020-04-19,30-34,Man,0,1
2020-04-19,35-39,Man,0,3
2020-04-19,40-44,Man,0,4
2020-04-19,45-49,Man,0,3
2020-04-19,50-54,Man,0,18
2020-04-19,55-59,Man,-4,41
2020-04-19,60-64,Man,-5,71
2020-04-19,65-69,Man,-4,154
2020-04-19,70-74,Man,-20,254
2020-04-19,75-79,Man,-23,462
2020-04-19,80-84,Man,-26,489
2020-04-19,85-89,Man,-22,455
2020-04-19,90-94,Man,-20,169
2020-04-19,95+,Man,-6,41
